Job Title,Job URL,Company,Location,Job Description,required_skills
Outbound FIT Product Manager,https://id.jobstreet.com/id/job/91674929?type=standard&ref=search-standalone&origin=cardTitle#sol=488fab1e01fb75c060d3c473e6c10fb9aa8d162b,PT. Dwidaya World Wide,Jakarta Raya,"Responsibilities: | Memahami kebutuhan pasar FIT package di Indonesia | Mencari dan bekerjasama dengan supplier yang terpercaya dan dapat mendukung keberhasilan produk yang akan dibuat | Membuat FIT package yang sesuai dengan kebutuhan pasar | Memastikan setiap produk yang dijual dipromosikan dan diedukasi ke setiap cabang | Memastikan setiap produk yang kita miliki terjual sehingga mencapai target yang ditentukan. | Qualification: | Minimal S1 | Minimal 3 tahun di posisi FIT/Incentive/MICE Tour pada level Manager | Aktif mencari tahu destinasi yang sedang ramai/digemari. | Kreatif, komunikatif, dan memiliki semangat belajar tinggi",[]
Account Executive,https://id.jobstreet.com/id/job/91501621?type=standard&ref=search-standalone&origin=cardTitle#sol=1046bc18b9f8e81021eeace30a9d8a25c0aee3f3,PT Internet Mulia Untuk Negeri (NEXA),Semarang,"Job Description | Membangun hubungan dengan pelanggan potensial dan menjual produk atau layanan perusahaan. | Mengidentifikasi peluang baru dan mengembangkan portofolio pelanggan yang ada. | Mempresentasikan produk atau layanan kepada pelanggan, melakukan negosiasi harga, dan menutup penjualan. | Melakukan pelaporan penjualan secara berkala sesuai prosedur perusahaan. | Bekerja sama dengan tim penjualan dan departemen lainnya untuk mencapai tujuan perusahaan | Minimum Qualifications | Minimal Pendidikan D1 | Memiliki kemampuan komunikasi verbal yang baik | Memiliki kemampuan negosiasi yang baik | Memiliki keterampilan dalam menjual dan merancang strategi penjualan yang efektif. | Memiliki kemampuan untuk menganalisis data pasar dan pelanggan untuk mengidentifikasi peluang penjualan. | Aktif dan cepat belajar | Pengalaman kerja sebelumnya dalam bidang sales/marketing B2B dapat menjadi nilai tambah (terutama dalam bidang IT) | Memiliki SIM A/SIM C | Bersedia ditempatkan di Semarang",[]
Software Engineer Specialist Phyton,https://id.jobstreet.com/id/job/91362005?type=standard&ref=search-standalone&origin=cardTitle#sol=a4cbede669bcacfa796f557d87181cca2cc9f259,PT Steel Pipe Industry of Indonesia Tbk,Surabaya,"Qualification | Bachelor’s degree in Informatics, Information Systems, or related field | Minimum 2 years of professional experience in software development (especially at PHYTON) | Proven experience in developing applications: | PHYTON (is a must) | Strong knowledge of: Linux / Windows Server, PostgreSQL, RESTful APIs, Docker, Git, Gitlab | Main Responsibilities | Develop and maintain applications across web, desktop, and mobile platforms | Troubleshoot, debug, and resolve software issues | Ensure code quality, maintain documentation, and follow best practices | Preferred Skills | Knowledge of DevOps practices and CI/CD pipelines | Familiarity with Agile methodologies","[""Linux"", ""Docker"", ""Git"", ""GitLab"", ""CI/CD"", ""PostgreSQL"", ""Agile""]"
Cybersecurity Supervisor,https://id.jobstreet.com/id/job/91486134?type=standard&ref=search-standalone&origin=cardTitle#sol=5185ba6930e1f186d4acd5f8a62a59a58dd239c8,PT Masmindo Dwi Area,Jakarta Raya,"Key Responsibilities: | SOC & Detection — Ensure SOC monitoring quality, validate escalations, and close detection gaps. Own SIEM detection rules, analytics logic, automated playbooks, and threat hunting queries. Integrate and monitor log sources across endpoints, identity, cloud, and network security appliances. Lead proactive threat hunting to find what automated detections miss. Future scope includes extending monitoring to OT network perimeters. | Incident Response — Lead complex security incidents: investigation, containment, eradication, and post-incident review. Own and maintain IR playbooks. Drive down MTTR. | Security Engineering — Harden and maintain the organization's security stack across endpoint protection, identity and access management, cloud security, email security, data protection, and network security appliances. Own identity security posture, including attack path remediation, privileged access controls, and conditional access policies. Manage firewall policies, VPN configurations, and network segmentation. | Vulnerability Management — Drive the vulnerability lifecycle from identification through remediation. Coordinate patching with IT. Translate VAPT/Pentest findings into defensive improvements. | Reporting — Build and maintain SOC dashboards and deliver regular operational reports and KPIs to management. | Team Leadership — Lead and develop the security engineering team. Mentor engineers, run 1:1s, build development plans, and foster a culture of ownership. Play a central role in growing the team's capability as the security program scales. | Qualifications: | Bachelor’s degree in Information Technology, Computer Science, Engineering, or related field | 5–7+ years in defensive cybersecurity (SOC, IR, security engineering), with 1–2 years in a lead or supervisory role | Deep experience with enterprise security platforms: SIEM/SOAR, XDR/EDR, identity and access management, endpoint management, cloud security posture management, and email/data protection solutions. | Network security experience: Enterprise firewall administration, policy management, VPN, and log integration with SIEM. | Strong scripting and query skills (e.g., Python, KQL, PowerShell) for detection engineering, hunting, and automation | Proven incident response experience — past incident handling experience, structured in approach | Solid identity security knowledge — on-premise and cloud identity attack paths, hardening, privileged access management, identity-based detection | Vulnerability management experience — prioritization, remediation tracking, SLA management | Comfortable building dashboards and reports that communicate security posture clearly | Strong communicator and team leader who takes ownership and operates with minimal supervision | Certifications: | Required (at least one): | BTL1 (BTL2 is preferable), CASP+ or equivalent hands-on defensive security certification | Nice to have | : AWS Certified Security, Google Cloud Security Engineer, AZ-500, SC-200, SC-100,  CCNP Security, NSE4+, OSCP/GPEN/CRTO, GCIH/GCIA, OT/ICS exposure (IEC 62443, Purdue model)","[""Python"", ""AWS""]"
Chief Technology Officer (CTO),https://id.jobstreet.com/id/job/91361367?type=standard&ref=search-standalone&origin=cardTitle#sol=0f3030388f8e5c3bfc4e7218c5f33ae1db7e04b5,Perusahaan Dirahasiakan,Jakarta Pusat,"We are seeking a visionary and commercially astute Chief Technology Officer to join our senior leadership team. In this pivotal role, you will drive the technology strategy that underpins our consulting services, accelerates digital transformation for our clients, and builds scalable internal capabilities that keep us at the forefront of the industry. | As CTO, you will bridge the gap between business strategy and technology execution — both within our firm and in the advisory work we deliver to clients across industries | Key Responsibilities: | Technology Strategy & Vision | ▸     Define and own the firm-wide technology roadmap, aligning it with business growth objectives and client service delivery. | ▸     Identify emerging technologies (AI/ML, cloud, automation) and assess their impact on consulting service lines. | ▸     Champion digital innovation, positioning the firm as a technology-forward advisory partner. | Client Engagement & Delivery | ▸     Serve as the senior technology advisor on high-value client engagements, providing strategic guidance on digital transformation, architecture, and tech due diligence. | ▸     Lead or oversee technology workstreams within complex, multi-disciplinary consulting projects. | ▸     Build trusted relationships with C-suite client stakeholders, translating business challenges into technology solutions. | Internal Technology & Operations | ▸     Oversee the firm's internal technology infrastructure, tools, and data platforms. | ▸     Drive adoption of AI-powered tools and automation to enhance internal productivity and knowledge management. | ▸     Ensure cybersecurity, data governance, and compliance with relevant regulations (ISO 27001, GDPR, etc.). | People & Organizational Leadership | ▸     Build, mentor, and lead a high-performing technology team across engineering, architecture, and data functions. | ▸     Foster a culture of continuous learning, innovation, and engineering excellence. | ▸     Collaborate cross-functionally with practice leads, HR, and operations to embed technology capabilities across the firm. | Commercial & Financial Accountability | ▸     Own the technology budget and drive cost-effective vendor and partner management. | ▸     Contribute to business development — including proposals, pitches, and thought leadership — to grow the firm's technology advisory revenue. | ▸     Support the development of new technology-driven service offerings and go-to-market strategies. | Qualifications & Experience | Required | ▸     15+ years of progressive technology leadership experience, with at least 5 years in a CTO, VP Engineering, or equivalent executive role. | ▸     Proven experience in a management consulting, professional services, or advisory environment. | ▸     Deep expertise in digital transformation, enterprise architecture, and emerging technologies. | ▸     Strong track record of engaging C-suite stakeholders and translating strategy into execution. | ▸     Demonstrated ability to build and lead cross-functional technology teams in a fast-paced environment. | ▸     Bachelor's degree in Computer Science, Engineering, Information Technology, or related field. | Preferred | ▸     MBA or advanced degree in a technical or business discipline. | ▸     Experience working with private equity, investment banks, or large-scale enterprise clients. | ▸     Published thought leadership, speaking engagements, or industry recognitions. | ▸     Certifications in cloud platforms (AWS, Azure, GCP) or enterprise architecture frameworks (TOGAF). | Core Competencies: | Technical | • Cloud & Infrastructure (AWS / Azure / GCP) | • Enterprise Architecture & Systems Design | • AI, ML & Data Engineering | • Cybersecurity & Risk Management | • Agile, DevOps & Product Delivery | Leadership &  Business | • Executive Communication & Stakeholder Influence | • Strategic Thinking & Business Acumen | • Team Building & Talent Development | • Commercial Development & Proposal Writing | • Change Management & Transformation","[""Go"", ""AWS"", ""Azure"", ""GCP"", ""Data Engineering"", ""Agile""]"
Back-End TypeScript Developer,https://id.jobstreet.com/id/job/91489454?type=standard&ref=search-standalone&origin=cardTitle#sol=7629b6bd657f2a09a43260e1b44f0485b0c0384c,PT John Galt Properties,Bali,"Ready To Build Something Real? | John Galt Services seeks a full-time Back-End TypeScript Developer to serve a US customer building a construction project management platform used by contractors across the United States. | This is a production SaaS product with real users and real money flowing through it: proposals, invoices, purchase orders, budgets, vendor payments. The back end is a NestJS API with over 100 domain modules, multi-tenant PostgreSQL with row-level security, background job processing, AI-powered features, and integrations with QuickBooks, Google Calendar, and e-signature providers. | You won't be maintaining a legacy codebase nobody cares about. You'll be shipping features that contractors rely on to run their businesses. The codebase is modern, the architecture is serious, and the problems are interesting. | You must be fluent in English. You will join our customer's development team as a remote member with real responsibilities: not busywork. | IMPORTANT! | Your application is our first test of your attention to detail and ability to follow instructions. 👀 | 👉 Read this ENTIRE job listing! | 👉 Follow the application instructions EXACTLY! | 👉 If you do not meet the minimum qualifications for the job, DO NOT APPLY! | If you fail to follow the instructions below, we will reject your application without reading it! | Minimum Job Qualifications | FLUENT SPOKEN & WRITTEN ENGLISH! | You will communicate daily with a US-based team. Your English must be clear and confident — spoken and written. If you aren't sure, keep practicing and apply next time. | SOLID TYPESCRIPT SKILLS! | You don't need to be a generics wizard yet, but you must understand and value type safety. If your instinct is to slap any on everything and ""fix it later,"" this isn't the right fit. | EXPERIENCE WITH NestJS OR SIMILAR FRAMEWORKS! | The back end is a NestJS API backed by PostgreSQL (TypeORM), with background job processing (BullMQ), JWT authentication, and Docker-based deployment. You don't need to know all of these, but you should have built at least one real API with a modern Node.js framework. If the words ""dependency injection"" make you nervous, spend some time with the NestJS docs and then come back. | WILLINGNESS TO LEARN AND TAKE OWNERSHIP! | This codebase integrates with QuickBooks, SignNow, Google APIs, and includes a RAG pipeline built on LangChain. You won't be expected to know any of these on day one, but you'll be expected to dig in and figure things out. If you need someone looking over your shoulder at every step, this role will be frustrating for both of us. | A DISCIPLINED ENGINEERING APPROACH! | You write tests. You read the requirements before you code. You don't push to main and pray. We don't expect perfection. We DO expect professionalism. | You | MUST | have at least a Bachelor degree. | You | MUST | be willing to work late night hours. | You | MUST | either live on Bali or be willing to relocate to Bali. | You | MUST | have the right to work legally in Indonesia. JGS does NOT sponsor work visas! | ATTENTION TO DETAIL! | The moment we see your application, we'll know. | If you do not meet ALL of these requirements, DO NOT APPLY for this job! | Nice To Have | Docker & Docker Compose | PostgreSQL / TypeORM | BullMQ or similar job queues | REST API design & Swagger/OpenAPI | AWS (ECR, deployment pipelines) | OpenTelemetry / observability | Git & GitHub Actions | Working Arrangements | You are supporting our customer remotely, but this is NOT a remote job! We will provide working space and equipment near Canggu, Bali. All work is performed on-site. | Salary & Benefits | New associates start at a probationary pay scale of | IDR 8 jt / month | gross (i.e. before taxes & benefits). Your probationary period is three months. | If we retain you past three months, your pay will increase to | IDR 12 jt / month | gross. | We pay performance bonuses based on your ability to contribute. The less hand-holding you need and the less rework your code requires, the more valuable you are to the team. After your probationary period, we will pay up to a 50% bonus for any month in which you meet or exceed our expectations. This would bring your pay as high as | IDR 18 jt / month | gross. | We also reserve a large pool of funds for staff perks, events & annual bonuses. If we are happy with your work, you will be VERY happy with your choice! | Also, our office is just minutes from the beach, right outside Canggu, Bali. If you know, you know! | Who Is John Galt? | Good question! Might help to show up at your interview with an answer. | HOW TO APPLY 👈 | Make sure your JobStreet profile includes a valid email & WhatsApp phone number. | Include this EXACT cover letter: | It must be written in fluent English, BY YOU, not by an AI assistant. We can tell! 👀 | The very top line of the cover letter should contain ONLY a link to your GitHub profile. Nothing else. | Below this, describe your experience as a back-end developer. There will be thousands of applicants for this job. Explain why we should pick YOU.","[""TypeScript"", ""Node.js"", ""AWS"", ""Docker"", ""Git"", ""GitHub"", ""PostgreSQL"", ""API"", ""REST API""]"
Front End Developer Executive,https://id.jobstreet.com/id/job/91300186?type=standard&ref=search-standalone&origin=cardTitle#sol=b39f387cf0809f88741598788ba3975d101393aa,PT Nojorono Tobacco International,Kudus Kota,"Deskripsi Pekerjaan: | Mengembangkan dan mengoptimalkan antarmuka front-end yang responsif, intuitif, dan sesuai standar UI/UX | Membangun serta memelihara kode HTML, CSS, dan JavaScript yang efisien dan reusable | Mengintegrasikan front-end dengan RESTful API dan backend system | Berkolaborasi dengan tim lintas fungsi (Back-end, UI/UX, QA, System Analyst) | Melakukan testing, debugging, serta peningkatan performa aplikasi | Mendokumentasikan proses pengembangan dan melaporkan progres pekerjaan | Kualifikasi: | Minimal pendidikan S1/S2 Jurusan Teknik Infromatika, Computer Science, Sistem Informasi, Teknik Elektro, atau bidang relevan | Memiliki pengalaman 2-3 Tahun sebagai Web Application Development, ERP Software Development, dan Custom Application Development | Mau belajar dan beradaptasi dengan hal baru | Bersedia di tempatkan di | Kota Kudus, Jawa Tengah","[""JavaScript"", ""HTML"", ""CSS"", ""UI/UX"", ""API"", ""QA""]"
FULL STACK SOFTWARE DEVELOPER,https://id.jobstreet.com/id/job/91769263?type=standard&ref=search-standalone&origin=cardTitle#sol=58464b3a752fa0da2f6bc563e3a7885b28840aac,Perusahaan Dirahasiakan,Jakarta Raya,"We are looking for a Full Stack Software Developer who can build, deploy, and continuously improve AI SaaS, mobile, and web applications. This role is for a builder, not only a coder: someone who can understand business problems, prototype fast, connect APIs, ship usable products, automate workflows, and improve based on user feedback. Portfolio is required: applicants should provide GitHub, deployed app links, product demos, or screenshots/walkthroughs of shipped work. | KEY RESPONSIBILITIES | Build full-stack web applications, internal tools, AI-enabled SaaS features, dashboards, mobile-friendly experiences, and lightweight mobile/web products. | Design and implement front-end, back-end, database, API, authentication, deployment, and monitoring components. | Integrate AI APIs, LLM workflows, automation tools, document processing, CRM/ATS data, and third-party services. | Turn business requirements into product logic, wireframes, MVPs, user flows, release-ready features, and practical product documentation. | Own deployment, debugging, version control, security basics, performance improvement, monitoring, and documentation. | Work with leadership and operations teams to automate manual workflows and reduce operational headcount pressure. | Use AI coding tools responsibly to speed up development while maintaining code quality and security. | IDEAL PROFILE | 3+ years in full-stack software development, or a strong portfolio showing shipped web/mobile/SaaS products. | Hands-on experience with modern web stack such as React/Next.js, Node.js, Python, APIs, SQL/NoSQL, cloud hosting, and Git. | Experience building SaaS, internal tools, dashboards, mobile/web apps, AI features, or automation workflows. | Practical exposure to AI APIs, LLM app development, agents, RAG, prompt engineering, or workflow automation preferred. | Able to move from idea to prototype to production with limited supervision and clear ownership. | Strong problem-solving, documentation, clean handover, and communication with non-technical stakeholders. | AI-first expectation | Expected to use AI coding assistants, LLM APIs, automation tools, and rapid prototyping platforms to increase output speed while preserving security, maintainability, documentation quality, and user value. Portfolio is required: candidates should provide GitHub, live demo, deployed app, App Store/Play Store link, product walkthrough, or equivalent proof of shipped capability. | If you are excited to build smarter, faster, and more scalable ways of working in a lean professional services business, please apply through this platform.","[""Python"", ""SQL"", ""React"", ""Next.js"", ""Prototyping"", ""Node.js"", ""Git"", ""GitHub"", ""API"", ""LLM"", ""Prompt Engineering""]"
Lead Engineer,https://id.jobstreet.com/id/job/91609710?type=standard&ref=search-standalone&origin=cardTitle#sol=14013cca45197987c2526e075d20436059b3be0e,PT Digdaya Duta Digital,Setiabudi,"Lead Engineer – Dens AI | Dens AI is looking for an experienced Lead Engineer to drive the design of AI system architecture and provide technical leadership in delivering scalable, high-quality AI solutions. This role offers the opportunity to contribute to impactful AI initiatives in a growing and dynamic environment. | Responsibilities : | Design and develop system architecture for AI solutions | Ensure development aligns with defined architecture and technical standards | Provide technical leadership and guidance to the engineering team | Collaborate with cross-functional teams (e.g., Product, Data, and other stakeholders) to translate business needs into technical solutions | Contribute to technical decision-making, architecture improvements, and best practices | Maintain high standards of code quality, performance, and system reliability | Requirements | Minimum 5 years of experience in AI system development | Bachelor’s degree (S1) in Computer Science, Engineering, AI, or a related field | Strong understanding of AI/ML concepts and system design principles | Hands-on experience with AI/ML technologies (e.g., Python, modern ML frameworks) | Ability to evaluate and recommend suitable technology approaches for AI solutions | Strong problem-solving, communication, and collaboration skills | Nice to Have | Experience with MLOps practices or deploying ML models to production | Exposure to one or more AI domains (e.g., NLP, Computer Vision, or other ML applications) | Experience working in cross-functional or fast-paced environments","[""Python"", ""NLP""]"
Full-Stack & Mobile Developer (AI/ML Skills),https://id.jobstreet.com/id/job/91733518?type=standard&ref=search-standalone&origin=cardTitle#sol=2d37b685ee4c7ef3efb19a68af115f3ee8d37f9e,Perusahaan Dirahasiakan,Medan,"About the role | We are looking for a driven and passionate Full-Stack & Mobile Developer with hands-on AI/ML experience to join our dynamic team. You will be responsible for building and maintaining web, mobile apps, scalable backend services, and integrate intelligent features powered by machine learning that deliver exceptional user experiences. | What you'll be doing | Design, develop and maintain scalable web | (using React.js) | and mobile apps ( | Android using Kotlin & iOS using Swift) | using the latest technologies | Implement front-end and back-end functionality. Build and maintain features on custom-built CMS platform | Develop and maintain REST APIs and backend services | Participate in the full software development life cycle, from requirements gathering to deployment | Develop, train, and deploy | Machine Learning model. | Integrate AI/ML features into web and mobile applications | Provide support and troubleshooting for existing applications. Ensure application performance, quality, and responsiveness | What we're looking for | Proficient in Android (Kotlin) and iOS (Swift) | Strong experience with React.js for frontend and Node.js, PHP, or Python for backend & API development, including building RESTful APIs | Experience with MongoDB & Familiarity with cloud services (AWS) | Hands-on experience with ML frameworks (TensorFlow or PyTorch) including model training, evaluation, and model deployment pipelines | Excellent problem-solving and critical-thinking skills | Degree in Computer Science, Software Engineering or a related field and min. 2yrs experience | What we offer | A supportive and inclusive work environment that fosters personal and professional growth. We offer competitive salaries, generous benefits, and opportunities for career advancement. Additionally, you will have the chance to work on exciting projects that have a real impact on the business and our customers. | Our mission is to empower businesses of all sizes with cutting-edge technology that drives growth and efficiency. | Apply now for this exciting opportunity to become a part of our dynamic team!","[""Python"", ""PHP"", ""Kotlin"", ""Swift"", ""React"", ""Node.js"", ""AWS"", ""MongoDB"", ""API"", ""Machine Learning"", ""TensorFlow"", ""PyTorch"", ""Troubleshooting""]"
SENIOR FULL STACK DEVELOPER,https://id.jobstreet.com/id/job/91454758?type=standard&ref=search-standalone&origin=cardTitle#sol=47f4dcb18056761f5aada55be5acf54c63786303,Parkingplus,Pasar Minggu,"TIAR AI provides the end-to-end digital infrastructure Charging Point Operators (CPOs) need to succeed | —whether powering EVs, eScooters, eBikes, or electric buses. Our white-label, AI-powered platform helps you maximize profits and keep operational costs lean, all under your own brand. Built for global reach, we are ready to scale with you. Discover the future of charging management: www.tiar.ai | PARKING+ is a leading Indonesian EV Charging Operator. | We are actively partnering with property managers and strategic landowners. Whether you oversee apartments, shopping malls, offices, campuses, or enterprise fleets, we help you turn your parking spaces into profitable assets. Our platform delivers complete transparency, smart automation, and AI-driven functionalities designed to minimize your operational costs while maximizing profitability. Explore partnership opportunities with us: www.parkingplus.xyz | As we prepare for an upcoming project, we’re expanding our development team. If you’re passionate about technology and the future of mobility, we’d love to meet you! | Location : Kemang, Jakarta | QUALIFICATIONS | Experienced Developer at backend and frontend | Develop and maintain backend services using GO and JavaScript. | Develop Mobile Application using Flutter | Design, implement, and optimize RESTful APIs. | Experienced with Payment Gateways: Xendit, Midtrans, Paypal, Stripe | Architect scalable microservices for our infrastructure. | Collaborate with our IT Team | Ensure high performance, security, and availability of backend systems. | Troubleshoot and debug issues across the full stack. | Stay updated with industry trends and best practices in backend development. | Maximum 29yrs | Graduate from UI, UGM, ITB, ITS, or reputable overseas universities | Role Overview | We are opening experienced developer (graduate from computer science or information system) as a Full Stack Developer to build user-friendly interfaces or scalable systems. The role involves clean coding, API integration, and supporting performance, testing, and team collaboration. | What We Offer | Qualified candidate will be given attractive monthly income, daily and meal package | THR on Hari Raya | Performance bonus upon milestone achievement | Interested candidates are encouraged to apply before end of April 20th, 2026","[""JavaScript"", ""Go"", ""Flutter"", ""API""]"
Unit Head – Regulatory System Engineering,https://id.jobstreet.com/id/job/91562748?type=standard&ref=search-standalone&origin=cardTitle#sol=4890068df196af97607b76b9d5f6d4543c769b2f,"PT Bank Permata, Tbk",Tangerang Selatan,"Company Description : | We are one of the top 10 biggest banks in terms of assets in Indonesia and listed in the Indonesia Stock Exchange. Permata Bank is a KBMI 3 with a strong core capital of nearly 50 trillion rupiahs. We believe that our employees are our greatest asset, and we are deeply committed to creating an environment where they can Learn, Grow, and Make a difference. This commitment is reflected in the recognition we've received-HR Excellent Award 2024 in the Learning Development and Knowledge Management categories. In addition, we achieve a net profit of over 2 trillions rupiahs in 2024, further solidifying our position as a leading financial institution. | Why PermataBank ? | Here at PermataBank, you will Learn, Grow, and Make A Difference, | You will have the appetite and the ability to learn many things, challenged to grow beyond ways you can imagine, and see the incredible difference you would have made along the journey. | This is our platform for you. We cannot promise a smooth ride, but rest assured, it is going to be a meaningful journey! | Learn : We always think innovatively to improve the way we work, making it easier, better and faster. | Grow : We provide excellent service to customers and encourage excellent performance in our daily work. | Make a difference : We understand each other and together build strong relationships with internal and external parties based on mutual respect. | Key Responsibilities | Lead data engineering team for regulatory systems | Design and manage data pipelines for regulatory reporting systems. | Ensure accurate data sourcing, transformation, and aggregation from core banking systems | Build and maintain ETL/ELT processes to integrate data from multiple banking systems. | Manage data warehouse or regulatory data mart used for reporting. | Requirements | ETL tools: Informatica, DataStage, Talend, Airflow | Databases: Oracle, SQL Server, Big Data platforms | Experience supporting regulatory reporting systems and Knowledge in LBUT, SLIK, RWA, PSAK, Etc | 5+ years experience in data engineering or data platform roles prefer financial services or banking | Strong leadership, communication, and problem-solving skills | Directorates : | Technology | PT Bank Permata Tbk hereby informs that the company does not impose any charges in the employee recruitment process.","[""SQL"", ""Oracle"", ""Data Engineering""]"
"TECHNICAL SUPPORT - Yogyakarta, Malang",https://id.jobstreet.com/id/job/91839311?type=standard&ref=search-standalone&origin=cardTitle#sol=111e8e23df3cf422c44e8762757ccefb610cdfd9,PT Wisanin Artha Jaya,Yogyakarta,"Technical Support : Yogyakarta Dan Malang | Please put the city that you apply on the CV. | Specifically responsible for installation, configuration, training and project management for the Raptor product suite (hardware & software) & associated interfaces. | Provide pre sales support to the local sales team when required. | Specifically responsible for the 1st level support & and education of Raptor POS | Responsible for 1st level support of your product suite to the customer. | Responsible for the tracking and management of all support calls. | Work with the customers to ensure that contractual service expectations are exceeded. | Work with the support teams to ensure service level requirements are exceeded. | Liaise with subject matter experts in the regional office on client requests for enhancements & development. | Responsible in local quality assurance of new product/ or version releases prior to distribution in your region. | Duties will include travel, shift work and weekends. | Have own transport (motorcycle) | Driver License",[]
Software Engineer Java Developer,https://id.jobstreet.com/id/job/91382769?type=standard&ref=search-standalone&origin=cardTitle#sol=f7515a68298adc0b5cf2b08924a355ac27eff8a5,PT Structured Services,Jakarta Selatan,"How You’ll Make a Difference | Participate in the complete software development life cycle. | Design, develop test, implement custom develop application, applying knowledge of programming techniques and methodologies. | Write robust code that adheres to defined standards and raise the bar with respect to quality. | Specify and manage Java enhancements to be implemented under change management control. | Develop and maintain client relationships, requiring deep technical and functional expertise. | Provide assistance on production support on a regular basis. | You will able to provide 1st and 2nd level of support across all supported applications, developing a resolution for customer issues based on product and industry knowledge. | Able to adopt existing support processes and ensure that production systems remain operational. | Incident management, problem management and problem resolution. | Troubleshooting application issues in production environment. | Able to work 24 x 7 standby support (rotating basis). | Be able to travel locally and overseas. | Requirements | Possesses a Bachelor’s Degree in Computer Science or any relevant fields. | Minimum 1-2 years of development experience. | Proficiency in modern application frameworks using the Java language. | Good knowledge in programming fundamentals (Java, Hibernate, SQL, RDBMS and etc) | Good communication (written and spoken) and interpersonal skills. | Able to work independently and in a team. | Knowledge in banking solutions will be an added advantage","[""SQL"", ""Java"", ""Troubleshooting""]"
IT Infrastructure Engineer – Fund Transfer Company (Singapore),https://id.jobstreet.com/id/job/91446789?type=standard&ref=search-standalone&origin=cardTitle#sol=fa2ad99ce7b60a331cdbdd22068e55fbe062323b,Perusahaan Dirahasiakan,Batam,"Key Responsibilities: | Windows Active Directory (AD) Management | – Maintain and administer AD, including user provisioning, group policies, and security configurations. | Windows Administration | – Oversee Windows server environments, patch management, and troubleshooting. | Advanced Linux Administration | – Manage and optimize Linux servers, automate system tasks, and ensure high availability. | Networking (VPN, Routing, Firewall) | – Configure and troubleshoot site-to-site VPNs, routing protocols, VLANs, and network security policies. | Fortinet Administration | – Manage and maintain Fortinet firewalls, implement security policies, and monitor firewall logs. | Cloud Infrastructure (AWS/OCI) | – Deploy and manage workloads on AWS or Oracle Cloud Infrastructure (OCI), including networking, security, and automation. | Requirements: | Minimum 3-5 years of hands-on experience | in IT infrastructure roles. | Strong expertise in Windows Server administration | , including Active Directory, GPOs, and security hardening. | Proficiency in Linux administration | (RHEL, Ubuntu, or similar) with advanced scripting skills (Bash, Python, or Ansible). | Solid networking knowledge | , including VPN (IPSec, SSL), routing protocols, VLANs, and firewall configurations. | Hands-on experience with Fortinet firewalls | (FortiGate) for security policy management and troubleshooting. | Experience with AWS and/or Oracle Cloud Infrastructure (OCI) | for cloud networking, EC2/Compute instances, and IAM roles. | Strong analytical and problem-solving skills. | Ability to work independently and collaborate with cross-functional teams. | Ability to travel to Singapore on a regular basis for projects | Preferred (Good to Have): | Experience with SIEM solutions, IDS/IPS, or security monitoring tools. | Knowledge of DevOps tools (Docker, Kubernetes). | Understanding of financial industry security requirements and best practices.","[""Python"", ""Linux"", ""AWS"", ""Docker"", ""Kubernetes"", ""Networking"", ""Routing"", ""Oracle"", ""Troubleshooting""]"
Senior Web Fullstack Engineer,https://id.jobstreet.com/id/job/91314492?type=standard&ref=search-standalone&origin=cardTitle#sol=d3d56ed44c8b200f0b43d574cc4b72e02852bd73,The Economist Group (Asia/Pacific) Limited,Bandung Barat,"We are looking for a Senior Software Engineer, Web Fullstack to join our Audio and Video squad. In this role, you will design and build the web experiences and supporting services that power our video streaming, live events and podcast platforms. You will work across frontend and backend systems, shaping reliable, scalable solutions that deliver high quality media experiences to a global audience. | This is an opportunity to work at the intersection of content, product and platform engineering. You will contribute to the evolution of our streaming capabilities, enhance user experiences across web surfaces, and help modernise the cloud infrastructure that underpins them | This role suits an experienced Senior Engineer, or a Senior ready for the next step, who thrives in a collaborative, remote-first environment and enjoys solving complex platform challenges. You should enjoy working with autonomy in a creative and entrepreneurial environment, and have a strong commitment to producing high quality code. We offer flexible working and have recently shifted to a 'remote first' working policy with a minimum expectation of coming to the office two days a month, however you can come in more often if you wish to. | How you will contribute: | Design, build and evolve web applications that power video streaming, live events, podcasts and supporting product journeys. | Develop responsive, accessible, high performance frontends using React.js, Next.js and modern TypeScript. | Build and maintain backend services and APIs supporting media delivery, playback configuration and core product features. | Work with HLS and adaptive bitrate streaming, ensuring reliable playback across devices and network conditions. | Contribute to streaming workflows, including packaging, CDN integration and live event delivery. | Design and operate cloud native solutions on AWS, using services such as S3, Lambda, RDS and container based workloads. | Own performance across the stack, from Core Web Vitals to backend latency and caching. | Ensure strong observability, testing and CI and CD practices across services in production. | Collaborate closely with Product, Design and Editorial teams, and contribute to technical direction within the squad.. | What you’ll need to be successful: | 8+ years of experience in Web frontend and backend engineering. | Strong fullstack experience with JavaScript or TypeScript across frontend and backend. | Proven experience building production applications with React.js and Next.js. | Experience designing and developing RESTful APIs, ideally with Node.js or similar. | Solid understanding of modern web architecture, including SSR, static generation and CDN strategies. | Hands on experience with AWS and cloud native application design. | Good grasp of web performance, accessibility and scalable system design. | Experience with video streaming technologies, particularly HLS and adaptive bitrate streaming, is highly desirable. | Familiarity with CI and CD, containerization and infrastructure as code. | Clear communication skills, sound judgement and a strong sense of ownership.","[""JavaScript"", ""TypeScript"", ""React"", ""Next.js"", ""Node.js"", ""AWS""]"
