Job Title,Job URL,Company,Location,Job Description,required_skills
Golang Developer,https://id.jobstreet.com/id/job/91401129?type=standard&ref=search-standalone&origin=cardTitle#sol=5763b78d5288ba91463842d939f77a3243b49bc1,PT IDStar Cipta Teknologi,Jakarta Selatan,"Job Description : | Design, develop, and maintain backend services and RESTful APIs using | Golang | . | Build scalable, high-performance, and secure applications. | Develop and optimize database structures and queries using | PostgreSQL | . | Implement clean, maintainable, and well-documented code following best practices. | Perform database performance tuning and query optimization. | Collaborate with Frontend Developers, DevOps Engineers, and Product teams to deliver system requirements. | Participate in system design discussions and technical solution planning. | Troubleshoot application issues, debug production problems, and implement fixes. | Conduct code reviews and maintain coding standards. | Support deployment processes and application monitoring. | Requirements : | Minimum | Bachelor’s Degree (S1) | in Computer Science, Information Technology, Software Engineering, or related fields. | Minimum | 3–5 years of experience | as a Backend Developer or Golang Developer. | Strong programming experience using | Golang (Go Language) | . | Hands-on experience working with | PostgreSQL | database. | Experience building and consuming | RESTful APIs | . | Experience with Git version control. | Familiar with Agile/Scrum development methodology. | Strong analytical thinking and problem-solving skills. | Good communication and teamwork abilities.","[""Go"", ""Golang"", ""Git"", ""PostgreSQL"", ""Agile"", ""Scrum""]"
IT Support L1 – Entuity,https://id.jobstreet.com/id/job/91464349?type=standard&ref=search-standalone&origin=cardTitle#sol=27dac680e815be3969cb0477e87bc5e523432711,"PT. Metrodata Electronics, Tbk",Kalideres,"Job Description | Job Summary: | Provide first-level technical support and proactive network monitoring using | Entuity | . Ensure optimal network performance and availability by managing incidents, performing in-depth initial analysis, and coordinating effective escalation to maintain operational excellence. | Key Responsibilities: | Monitor and manage network infrastructure (routers, switches, firewalls) using Entuity. | Respond to alerts, incidents, and service requests with precision and timeliness. | Perform detailed initial analysis and troubleshooting of network-related issues. | Identify potential risks and proactively escalate complex incidents with comprehensive findings. | Maintain accurate and well-documented incident records in ticketing systems. | Ensure adherence to SLA, operational standards, and network monitoring best practices. | Collaborate with network, infrastructure, and application teams to ensure swift resolution. | Conduct regular network health checks, performance analysis, and capacity monitoring. | Minimum Qualifications | Bachelor’s degree in Information Technology, Computer Science, or a related field. | 3–5 years of experience in IT Support, Network Monitoring, or NOC environment. | Strong understanding of network concepts (TCP/IP, routing, switching, firewall). | Hands-on experience with network monitoring tools, preferably Entuity. | Excellent analytical thinking with strong troubleshooting capabilities in network environments. | Strong communication skills with the ability to convey technical issues clearly in English. | Ability to work effectively in a fast-paced, shift-based operational environment. | Solid experience in network operations and monitoring environments. | Familiarity with ITIL processes (Incident, Problem, and Change Management). | Exposure to network performance analysis, SNMP, or log monitoring tools. | Proven track record in delivering operational excellence and continuous improvement initiatives. | Willing to be dedicated onsite in our client office near Thamrin, Central Jakarta (Contract 1 year, possible extension).","[""Swift"", ""Routing"", ""Switching"", ""Troubleshooting""]"
Supervisor RND,https://id.jobstreet.com/id/job/91554908?type=standard&ref=search-standalone&origin=cardTitle#sol=aad66adfac6617baba3309d1d807ed570c607d59,Perusahaan Dirahasiakan,Mojokerto,"Kualifikasi: | Pendidikan S1 Kimia / Teknik Kimia | Mempunyai pengalaman di posisi yang sama min 3 tahun | Memiliki pengetahuan dan pemahaman untuk eksperimen atau proses trial dan pengembangan produk baru, pengembangan formula, material & kualitas produk. | Menguasai sintesis polimer | Berpengalaman di bidang produksi atau RND produk polimer, khususnya yang berbasis polyurethane | Berorientasi pada inovasi dan continuous improvement | Memiliki kepemimpinan yang kuat dan mampu mengelola tim multidisiplin | Memiliki kerja sama team yang baik dan memiliki kemampuan untuk menyelesaikan pekerjaan di bawah tekanan | Penempatan di Plant Mojokerto - Jawa Timur | Tanggung jawab: | Melakukan riset pengembangan produk berbasis polimer.",[]
Software Engineer (Middle & Senior),https://id.jobstreet.com/id/job/91777412?type=standard&ref=search-standalone&origin=cardTitle#sol=3435da2c9f3866316c26f8856ea593e40d808cf7,PT. Elabram Systems,Jakarta Raya,"Job Description | Follow best coding practices and standards defined by software management | Adhere to secure coding practices aligned with OWASP guidelines | Perform unit testing with preference for Test-Driven Development (TDD) | Identify, troubleshoot, and fix software defects efficiently | Continuously improve code quality, performance, and maintainability | Participate in System Integration Testing (SIT) to ensure end-to-end functionality | Prepare and maintain accurate technical documentation | Follow Agile methodologies throughout the development lifecycle | Ensure on-time delivery of assigned development tasks | Maintain clear visibility of progress and proactively communicate and escalate roadblocks | Requirement | Bachelors degree in Computer Science, Software Engineering, or related field, or equivalent BSc qualification with 3+ years of experience | 1 - 3 of experience in Software Engineering or more | Strong analytical, problem-solving, teamwork, and communication skills | Good understanding of programming fundamentals, concepts, and algorithms | Ability to code using at least one programming language and willingness to learn others | Good understanding of Database Management Systems (DBMS) | Good knowledge of Scrum and Agile practices, including sprint planning, daily stand-ups, backlog grooming, reviews, and retrospectives","[""Agile"", ""Scrum""]"
"Senior Android Engineer (Kotlin/Java) - Contract until 31 Dec 2026, JAKARTA",https://id.jobstreet.com/id/job/91306470?type=standard&ref=search-standalone&origin=cardTitle#sol=7ed84c38cc735d265d5653824afed563ad3c4caf,Elitez Pte Ltd,Jakarta Raya,"Job Description | Lead end-to-end Android development as engineering owner, from requirement gathering to delivery | Collaborate with product and design teams to define features, prototypes, and experiments | Design and develop scalable, high-performance mobile components using Kotlin/Java | Work closely with backend teams to build reusable modules and scalable APIs | Improve app performance, stability, and reliability through analysis and optimization | Investigate and resolve issues related to app performance and system behavior | Contribute to architectural decisions for scalable and efficient mobile systems | Participate in code reviews and maintain high engineering standards | Requirements | Bachelor’s degree in Computer Science, Software Engineering, or related field | Minimum 5 years of experience in mobile (Android) development | Strong proficiency in Kotlin and/or Java | Solid understanding of Android SDK, architecture, and app lifecycle | Familiar with OOP, design patterns, multi-threading, and clean code principles | Experience with architectures such as MVVM, MVP, or Clean Architecture | Hands-on experience with Android testing tools (Espresso, Mockito, Appium, etc.) | Experience in performance tuning and app optimization | Prior experience in fast-paced tech companies / big startups is highly preferred | Experience working on high-scale applications with large user base is a strong advantage | Good communication skills in English and strong teamwork mindset","[""Java"", ""Kotlin""]"
Solution Architect,https://id.jobstreet.com/id/job/91393923?type=standard&ref=search-standalone&origin=cardTitle#sol=e844cb1b9b180f313437b256994471109a9bba30,PT Astra Graphia Information Technology (AGIT),Jakarta Raya,"Support end to end BD Cycle offerings by assisting lead generation, account research and opportunity Qualification | Prepare customer and industry brief (pain points, context, competitor landscape) | support the creation of commercial proposal, tender, basic summaries and presentations material in coordination with solution, delivery, operation teams | Maintain accurate pipeline records (status, next steps, risk and required actions) | coordinate in internal followup for required documents and data",[]
IT Consultant,https://id.jobstreet.com/id/job/91638139?type=standard&ref=search-standalone&origin=cardTitle#sol=e367067cbbccb3139efd8e6b35a11d6d525a8249,Elitez Pte Ltd,Jakarta Utara,"Responsibility: | Pitch solutions to a customer and explain all the features and benefits of a particular product or service | Prepare cost estimates and technical proposals such that it meets client's requirement | Ensure potential solutions meet business needs and requirements. | Serve as a liaison between internal team and clients. | Conduct regular meetings and presentations with internal team or clients to feedback on issues with current solution and provide input around new solutions. | Prepare business reports by collecting, analyzing, and summarizing business trends and opportunities for improvement. | Schedule work priorities and deadlines with the Sales Team. | Create topology, Build of Material, and Proposal. | Conduct and create the PoC and its environment. | Requirements: | Degree in Computer Science, Information Technology or a related field | Fluent in spoken and written English. | Candidates who have a minimum of 3 years of working experience in Pre-Sales Position are prioritized. | Good concept knowledge and hands-on experiences in design, implementation, and support of IT projects. | Familiar with enterprise IT infrastructure ( Dell/HP/Lenovo/Cisco/Fortigate, etc). | Familiar with Operation System; Linux and Windows Server. | Good Knowledge of virtualization Technology such as VMWare, Nutanix and Microsoft Hyper-V, and Cloud Computing. | Understand concepts about: Server, Storage, LAN, WAN, Switch, etc.","[""Linux"", ""Cisco""]"
Sales and Insurance Intern,https://id.jobstreet.com/id/job/87409275?type=standard&ref=search-standalone&origin=cardTitle#sol=fe1d36f75bb931302c335f59f31559c386d761e8,PT Global Tiket Network,Jakarta Raya,Mandatory belongings that you must prepare: | You are a passionate fresh graduate or final-semester student who is currently pursuing a degree (Candidate with less working experience is also welcomed) | Knowledge and interest on OTA industry and familiar with business of tiket (Candidate with experience using tiket.com platform is preferred) | Ability to work with diverse stakeholders (Including those who are more senior and experienced) | Knowing tiket insurance product / having experience with travel insurance | Knowledge and interest on OTA industry and familiar with business of tiket | Basic knowledge on insurance related field is a plus | Willing to commit for 6 months,[]
"SAP Consultant (Basis, ABAP, FI, Project Manager)",https://id.jobstreet.com/id/job/91513595?type=standard&ref=search-standalone&origin=cardTitle#sol=9b3ac59237e63848d020869287b033c3c8a6cd97,PT Astra Graphia Information Technology (AGIT),Jakarta Raya,"We're Hiring: SAP Consultants | S/4HANA Upgrade Experience Required | We’re Hiring: SAP Consultant (Basis, ABAP, FI, Project Manager) | 📍 Placement: Indonesia | 📌 Employment Type: Full-time | PT Astra Graphia Information Technology (AGIT) is currently looking for experienced SAP professionals to join our team for SAP S/4HANA Upgrade projects. | Requirements: | Minimum 3–5 years of experience in SAP (depending on role) | Mandatory: Hands-on experience in SAP S/4HANA Upgrade projects | Strong understanding of business processes and SAP best practices | Good communication skills and able to work in a team | Willing to work full-time and support project timelines | 1. SAP Project Manager | Lead end-to-end SAP S/4HANA upgrade projects (planning to go-live & hypercare) | Manage governance, stakeholder communication, and reporting | Oversee risks, issues, and quality assurance | Coordinate SIT, UAT, and regression testing cycles | Ensure successful cutover and project delivery | 2. SAP Functional Consultant (FI) | Analyze business process impacts and adjust system configuration | Prepare functional specifications for enhancements or remediation | Support SIT/UAT with users and ensure solution quality | Validate Fiori apps and new S/4HANA functionalities | Support cutover activities and hypercare phase | 3. SAP ABAP Consultant | Analyze and adapt custom code for S/4HANA compatibility | Develop reports, interfaces, enhancements, and OData services | Troubleshoot issues during build and testing phases | Ensure transport management and code quality | Support technical cutover activities | 4. SAP Basis Consultant | Execute SUM/DMO and manage system upgrade activities | Manage SAP landscape (DEV, QA, Sandbox, Production) | Troubleshoot HANA DB and system-related issues | Prepare cutover and fallback strategies | Provide support during hypercare phase","[""Go"", ""QA""]"
Mobile Developer,https://id.jobstreet.com/id/job/91665037?type=standard&ref=search-standalone&origin=cardTitle#sol=e6f060374a86463e1d9ca0a83587876601cfb6a6,PT IDStar Cipta Teknologi,Jakarta Selatan,"Qualifications : | Develop and maintain mobile applications for iOS (Swift, Objective-C) and Android (Kotlin, Java) platforms | Collaborate with UI/UX designers, backend developers, and product teams to define and implement app features | Ensure the performance, quality, and responsiveness of applications | Identify and fix bugs, optimize application performance, and improve usability | Integrate RESTful APIs and third-party libraries/services | Participate in code reviews and maintain code quality standards | Stay up-to-date with the latest mobile development trends, tools, and technologies | Assist in app deployment to App Store and Google Play Store | Requirements : | Bachelor’s degree in Computer Science, Software Engineering, or a related field | 3–5 years of experience in mobile application development | Strong proficiency in: iOS: Swift and Objective-C & Android: Kotlin and Java | Experience with mobile architecture patterns (MVC, MVVM, or Clean Architecture) | Familiarity with RESTful APIs and mobile app integration | Experience with version control systems such as Git | Understanding of mobile UI/UX principles and best practices | Experience with third-party libraries and APIs | Knowledge of mobile app deployment processes for App Store and Play Store | Familiarity with Agile/Scrum development methodologies | Strong problem-solving skills and attention to detail | Good communication skills and ability to work in a team environment","[""Java"", ""Kotlin"", ""Swift"", ""UI/UX"", ""Git"", ""Agile"", ""Scrum""]"
AWS Cloud Engineer,https://id.jobstreet.com/id/job/91522644?type=standard&ref=search-standalone&origin=cardTitle#sol=ac70a8eb812e58fc154e32468d8a758af22965bc,PT Exabytes Network Indonesia,Jakarta Raya,"Join us as an AWS Cloud Engineer and lead critical projects. Manage AWS deployments, optimize cloud environments, and troubleshoot issues to ensure smooth operations. Your expertise will drive system performance, customer satisfaction, and business success! | What You'll Do... | Advanced Deployments: | Design, configure, and manage AWS resources like EC2, RDS, S3, EFS, ECS, and EKS. | Performance Oversight: | Monitor and maintain AWS environments for high performance and availability. | Incident Resolution: | Lead troubleshooting efforts to resolve complex issues and minimize downtime. | Disaster Recovery: | Implement and ensure reliable disaster recovery plans. | Cloud Optimization: | Analyze and optimize AWS costs, resources, and security. | What We're Looking For... | Education: | Bachelor’s Degree in IT, Computer Science, or related field. | Experience: | 2-5 years in IT support or cloud system administration with hands-on AWS expertise. | Technical Skills: | Proficient in AWS services (EC2, RDS, CloudWatch, Lambda, ECS/EKS), Linux/Windows OS, and networking. Familiarity with containerization and DevOps tools is a plus. | Certifications: | AWS Certified Solutions Architect (Professional) or AWS Certified DevOps Engineer. Preferred : Fortinet, CCNA, or related networking/security certifications. | Soft Skills: | Leadership, problem-solving, teamwork, and a customer-centric mindset. | Working Conditions: | Willing to working onsite at Jakarta Office | Employment agreement status is Permanent Worker.","[""Linux"", ""AWS"", ""Networking"", ""CCNA"", ""Troubleshooting""]"
Account Manager (B2G) Jakarta,https://id.jobstreet.com/id/job/91416643?type=standard&ref=search-standalone&origin=cardTitle#sol=98df4a286c38a209b85a2ce48baf8d71ad24f11b,PT Dutakom Wibawa Putra (D~NET),Jakarta Raya,"D~NET, perusahaan penyedia layanan internet terkemuka di Indonesia, membuka lowongan untuk posisi Account Manager (B2G). Dalam peran ini, Anda akan menjadi titik kontak utama bagi para pelanggan kami di segmentasi B2G. Anda akan bertanggung jawab untuk mengelola hubungan yang solid dan memastikan kepuasan pelanggan yang unggul. Posisi ini membutuhkan peran lapangan yang dinamis dan memerlukan kemampuan berkomunikasi serta negosiasi yang kuat. | Tanggung Jawab Utama | Memperkuat hubungan dengan pelanggan Bisnis to Goverment. | Meningkatkan penjualan melalui strategi pemasaran yang efektif. | Bertanggung jawab untuk mengelola hubungan dengan pelanggan, memastikan kepuasan pelanggan, serta menciptakan peluang penjualan baru. Keahlian dalam strategi penjualan, pemasaran, dan penjualan B2G akan menjadi keuntungan besar bagi kandidat yang tertarik. | Memiliki keterampilan dalam strategi penjualan, pemasaran, serta penjualan B2G | Dapat bekerja secara mandiri dan berkomunikasi dengan baik. | Kualifikasi yang di butuhkan : | Pendidikan Minimal D3/S1 Semua Jurusan | Memiliki pengalaman 2 tahun di bidang internet service provider (ISP) atau Telekomunikasi | Memiliki pengalaman menangani klien di B2B/B2G | Memiliki pengalaman menjual solusi IT atau produk lain (menjadi nilai tambah) | Memiliki SIM A dan bisa mengendarai mobil | Bersedia di tempat kan di Head Office Jakarta",[]
IT System Analyst,https://id.jobstreet.com/id/job/91680589?type=standard&ref=search-standalone&origin=cardTitle#sol=dc95ab2c8047b833069d2f6ab2a70f565ed68f40,PT Lawencon Internasional,Jakarta Raya,"Job Description | Analyze business processes and IT system flows, particularly in banking environments | Gather, define, and document business requirements into clear technical specifications | Design and propose IT solutions that meet organizational needs | Collaborate with stakeholders, developers, and QA teams throughout the Software Development Life Cycle (SDLC) | Perform Business Requirement Analysis and support Business Process Design & Improvement initiatives | Translate business problems into effective technical solutions and system designs | Participate in Agile development processes and ensure smooth project delivery | Contribute to solution architecture and system improvement discussions | Ensure systems meet functional, operational, and performance requirements | Requirements | Minimum Bachelor (S1) or Diploma (D3) in Computer Science, Information Technology, or related fields | Experienced as Programmer | Minimum 3 years experience as System Analyst | Strong understanding of banking system workflows and IT processes will be preferred | Proficient in Microsoft Office, SQL, system administration, programming concepts, and application systems | Knowledge of Software Development Life Cycle (SDLC) | Familiar with Business Requirement Analysis and Software Design | Understanding of system architecture and solution design principles | Strong analytical and critical thinking skills | Good communication skills (verbal and written) | Creative and structured in problem solving and solution design | Strong collaboration and teamwork skills | Ability to work in Agile environments","[""SQL"", ""Agile"", ""QA""]"
Lead Product Manager,https://id.jobstreet.com/id/job/90998655?type=standard&ref=search-standalone&origin=cardTitle#sol=a49cceb93aadf75b338ffb00a3a291fcc6895b73,PT Solusi Transportasi Indonesia,Kebayoran Lama,"Company Description | About Grab and Our Workplace | Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility. | Job Description | Get to Know the Team | At GrabFin, we empower the people of Southeast Asia, from consumers and drivers to everyday entrepreneurs, by enabling financial inclusion for the underserved. The team is building innovative solutions by enabling commerce through payment services (checkout, payments platform, grab pay products, rewards), empowering through Lending(driver & merchants), empowering through agents (Kios) & protecting users through Insurance(scenario insurance). All product managers in GrabFin are regional product managers across Grab's Southeast Asian markets | Get to Know the Role | You will manage the product strategy, roadmap & execution of digital goods for Grab's merchants especially in the Indonesian digital goods market. You will be reporting to Senior Product Management Leader and based onsite in Grab Jakarta office. | The Critical Tasks You Will Perform | Define and own the vision, strategy, goals, and roadmap | Dive deep into our data to identify the biggest opportunities to optimize our systems to benefit Users and Grab. | Own project delivery, feature development, and experimentation end-to-end, including creating detailed product & business requirements, driving cross-functional execution, sharing insights and learnings across the org, and ensuring stakeholder visibility | Collaborate with engineering, design, analytics, and data science to define an product strategy, develop and maintain a prioritized product backlog, and execute on delivering great experiences for users. Collaborate with Product Marketing, other Product teams, and regional/country teams on go-to-market strategies and execution. | Qualifications | What Essential Skills You Will Need | 8+ years experience in product management at a tech software company, with demonstrable success in formulating product strategy & launching new products/features with clear impact | Bachelors in computer science, software engineering, information technology, business, finance, economics, or related fields. | Demonstrated success in payments or financial services at scale. | Experience working with distributed teams. | Empathy for users and a drive to discover and resolve their pain points. | Additional Information | Life at Grab | We care about your well-being at Grab, here are some of the global benefits we offer: | We have your back with | Term Life Insurance | and comprehensive | Medical Insurance. | With | GrabFlex, | create a benefits package that suits your needs and aspirations. | Celebrate moments that matter in life with loved ones through | Parental | and | Birthday leave | , and give back to your communities through | Love-all-Serve-all (LASA) | volunteering leave | We have a confidential | Grabber Assistance Programme | to guide and uplift you and your loved ones through life's challenges. | Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours | What We Stand For At Grab | We are committed to building an inclusive and equitable workplace that provides equal opportunity for Grabbers to grow and perform at their best. We consider all candidates fairly and equally regardless of nationality, ethnicity, race, religion, age, gender, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.","[""Go""]"
Technical Engineer Microsoft Modern Workplace & Security,https://id.jobstreet.com/id/job/90847904?type=standard&ref=search-standalone&origin=cardTitle#sol=16ad80877e39ac840fb87fd5b65e43bbecc55011,"PT. Metrodata Electronics, Tbk",Kalideres,"Job Description | Key Responsibilities | • Support the sales team in identifying customer requirements and translating them into technical solutions. | • Design and propose solutions based on Microsoft Modern Workplace and Security technologies. | • Deliver technical presentations, product demonstrations, and solution workshops to customers. | • Develop solution architectures, technical proposals, and Bill of Quantity (BoQ). | • Work with customers during proof-of-concept (POC) and technical validation. | • Collaborate with vendors and internal engineering teams to ensure successful solution delivery. | • Stay updated with the latest Microsoft technologies and industry trends. | Minimum Qualifications | About the Role | We are looking for a highly motivated Presales Engineer specializing in Microsoft Modern Workplace and Security solutions to join our team. This role will work closely with the sales team to design, present, and position Microsoft-based solutions that address customer business and technical challenges. | The ideal candidate will have strong technical knowledge of Microsoft cloud technologies and the ability to translate complex technical solutions into business value for customers. | Required Skills & Experience | • Minimum 3 years of experience in a Presales or Solution Engineer role. | • Strong knowledge of Microsoft Modern Workplace solutions, including: | • Microsoft 365 | • Microsoft Teams | • SharePoint Online | • Endpoint Management (Intune) | • Knowledge of Microsoft Security solutions such as: | • Microsoft Defender | • Microsoft Entra ID | • Microsoft Purview | • Security & Compliance | Preferred Qualifications | • Microsoft certifications are a strong plus (e.g., MS-900, SC-900, MD-102, SC-200). | • Experience in solution design, proposal development, and technical presentations. | • Strong communication and customer-facing skills. | • Ability to work collaboratively with sales, engineering, and partners.",[]
HRIS Consultant,https://id.jobstreet.com/id/job/91623249?type=standard&ref=search-standalone&origin=cardTitle#sol=0c91f0b35ca5fb573081d32a84c3fdd3fa584d9c,PT Hashmicro Solusi Indonesia,Jakarta Pusat,"Responsibilities: | Manage and ensure HRIS projects are done on time, on budget and on scope with high customer satisfaction | Gather requirements, manage development with developers, perform UAT, training and Go Live with customer | Create, update and maintain a variety of project controls that track the status of: individual projects or task orders, changes to projects or task orders, matters involving quality controls, and other aspects of the project(s) or task order(s). | Analyze reports and use personal influence to create priorities that prevent delays to critical activities within the project; | Establish, monitor, communicate and maintain project schedules; | Write software/technical documentation for assigned HRIS projects; | Proactively identify issues that could lead to problems and facilitate solutions; | Assist in ensuring that all aspects of the project are compliant with all contract terms and legal requirements that govern the project and the community in which the project(s) takes place; | Participate in manage activities that are related to ensuring timely completion; | Participate in life-long learning opportunities and professional development. | Participate in weekly staff meetings and industry networking functions. | Any other duties assigned. | Qualifications: | Must possess HRIS and Indonesian Payroll Knowledge | Has experience in implementing HRIS System before as Consultant / Analyst / Project Manager | Proficient in at least one programming language and database management to be able to understand and communicate effectively with developer team | Candidates must possess at least a Bachelor's Degree in Computer Science/Information Technology or equivalent. | Able to communicate in English with overseas team | Preferably Staff (non-management & non-supervisor) specialized in IT/Computer - Software or equivalent. | Good knowledge in the fields of computer science | Passionate to work in the information technology sector | Willing to work overtime when required to meet important deadlines | Excellent written and verbal communication skills | The ability to work well with others | Good time management ability | Possess analytical skills to be able to solve problems that may come up during a typical work day | Excellent client-facing and internal communication skills | Solid organizational skills including attention to detail and multi-tasking skills.","[""Go"", ""Networking""]"
Management System Analyst,https://id.jobstreet.com/id/job/91714348?type=standard&ref=search-standalone&origin=cardTitle#sol=359afbafeaa5a76a6378c7959b0d52b29e2b62a3,"PT Tower Bersama Infrastructure, Tbk",Jakarta Selatan,"Analyze and map business processes and develop SOPs and procedures to ensure processes run effectively, efficiently, and in compliance with regulations | Develop and maintain the company’s management system (PDCA Corporate) | Drive continuous improvement initiatives using the PDCA or Lean methodology | Ensure compliance with ISO standards and support internal and external audits | Monitor process performance and prepare reports for management and relevant parties | Requirements: | Minimum bachelor’s degree (all majors, preferably in Occupational Safety and Health) | Minimum 2 years of experience in a related field | Maximum age of 29 years | Understanding of Business Processes, Lean Management, and Continuous Improvement (Kaizen) | Knowledge of ISO management systems and internal audits | Strong analytical skills and attention to detail | Ability to work independently and as part of a team | Willing to be assigned to a sister company | Status: Fixed-Term Contract (Project-Based)",[]
Fullstack Software Engineer,https://id.jobstreet.com/id/job/91562989?type=standard&ref=search-standalone&origin=cardTitle#sol=44a5e6d6b91231de3da5e510661bd3d7047e3c02,Nexta,Jakarta Raya,"About the Role | We are looking for a Fullstack Software Engineer to join our growing team. You will be responsible for building end-to-end technical solutions across mobile, web, and backend systems, working closely with Solution Architects, QA, and stakeholders to deliver high-quality software. | Responsibilities | Build technical solutions based on available requirement documents | Develop frontend software for Mobile Apps and Websites using React Native, React JS, Next JS, and TypeScript | Develop backend software using Node.js, XState, TypeScript, and Java Spring Boot | Develop report generation processes using Python | Maintain software and resolve issues that arise post-development | Maintain unit tests to meet the required coverage thresholds | Write efficient code and perform initial testing to ensure functionality | Collaborate with Solution Architects, QA, and stakeholders to ensure solutions meet expectations | Tech Stack | Frontend: React JS, Next JS, React Native, TypeScript | Backend: Node.js, XState, TypeScript, Java Spring Boot | Reporting: Python | Preferred Qualifications | Experience in the banking industry is a plus | Experience with Micro Frontend architecture is a plus | What We're Looking For | Mid to Senior level engineers comfortable working across the full stack | Strong understanding of TypeScript across both frontend and backend | Ability to write clean, testable, and maintainable code | A collaborative mindset with good communication skills","[""Python"", ""Java"", ""TypeScript"", ""React"", ""React Native"", ""Node.js"", ""Spring"", ""QA""]"
IT Security,https://id.jobstreet.com/id/job/91652360?type=standard&ref=search-standalone&origin=cardTitle#sol=27f497161020c569100912a2f2e34d03a3e21222,PT Astra Graphia Information Technology (AGIT),Jakarta Raya,"Job Descriptions : | Help team to do Vulnerability Scanning, quick win assessment, and CSCH assessment. | Job Requirement : | Education: S1 majoring in System information, Cyber Security, Informatics Engineering | Experience: Min 3 years | Have the knowledge and skills to work with one or more of the following systems : | • Vulnerability assessment tools | • DevSecOps Tools | • Pentest Tools. | • Windows server & Linux server | • Cloud infrastructure management","[""Linux"", ""Cyber Security""]"
IT Manager - Microsoft 365 & Cybersecurity,https://id.jobstreet.com/id/job/91546553?type=standard&ref=search-standalone&origin=cardTitle#sol=4f8589fe68fc03a58447e4c1facfb582568046ba,Youtap Ltd,Jakarta Pusat,"We are seeking a hands-on IT Manager with deep expertise in Microsoft 365, endpoint management, and cybersecurity. Reporting to the Head of IT in New Zealand, this role is responsible for managing internal IT infrastructure, supporting staff, and maintaining secure, compliant systems aligned with industry standards such as ISO27001, PCI-DSS, and SOC2. | You will own the end-to-end IT environment—from user support through to network management and security operations—while ensuring high availability, performance, and compliance. | Key Responsibilities | Microsoft Cloud & Endpoint Management | Administer and manage Microsoft 365 environment (Exchange Online, SharePoint, Teams) | Lead configuration and management of: | Microsoft Intune | (MDM/MAM policies, device compliance) | Microsoft Defender | (endpoint security, threat protection, incident response) | Microsoft Entra ID (Azure AD) | (identity, access control, conditional access policies) | Implement and maintain security best practices across the Microsoft ecosystem | Network Infrastructure | Configure, manage, and troubleshoot | Ubiquiti WiFi and network infrastructure | Ensure reliable, secure connectivity across office environments | Monitor network performance and proactively resolve issues | IT Support & Operations | Provide | hands-on support for internal staff (Local and International) | (hardware, software, access issues) | Manage | laptop and desktop environments | , including provisioning, maintenance, and lifecycle management | Deliver | external customer support | when required (escalation-level technical assistance) | Maintain IT documentation, asset registers, and system configurations | Security & Compliance | Support and maintain compliance with: | ISO27001 | PCI-DSS | SOC2 | Assist with audits, risk assessments, and remediation activities | Enforce security policies, access controls, and endpoint protection standards | Monitor and respond to security incidents | Requirements | Core Technical Skills (Must Have) | Strong hands-on experience with | Microsoft 365, Microsoft Intune, Microsoft Defender, Microsoft Entra ID (Azure AD) | Proven experience managing | Ubiquiti networking environments | Solid understanding of endpoint management, identity, and access security | IT Operations | Experience supporting internal users in a corporate environment (50 users plus) | Strong troubleshooting skills across hardware, OS, and SaaS platforms | Ability to operate as a | hands-on, standalone IT lead | Security & Compliance | Working knowledge of | ISO27001, PCI-DSS, and SOC2 frameworks | Experience implementing and maintaining security controls | Certifications (Nice to Have) | Cybersecurity certifications | (e.g., CISSP, CISM, Security+, etc.) or similar | Microsoft certifications | (e.g., MS-102, SC-300, AZ-500) or similar | Experience in regulated environments (fintech, payments, SaaS) | Benefits | Competitive compensation. Exposure to world-class enterprise technology and global customers. Collaborative team environment in a growing, innovative company that is part of the Salim Group of Companies.","[""Azure"", ""Networking"", ""Troubleshooting""]"
IT Support,https://id.jobstreet.com/id/job/91479824?type=standard&ref=search-standalone&origin=cardTitle#sol=c689a598eedd61b905a6e7f3d1def99c7df89c32,PT Mega Pratama Medicalindo,Benda,"Kualifikasi : | Diploma/gelar di bidang Teknologi Informasi, Komputer, atau bidang terkait. | Minimum 1 tahun pengalaman, Freshgrade dapat dipertimbangkan. | Memiliki pengalaman tentang sistem, jaringan, dan perangkat keras/perangkat lunak (umum). | Memiliki komunikasi yang baik dalam lisan maupun tertulis. | Job Description: | Melakukan persiapan device/sistem IT untuk user. | Melakukan instalasi dan maintenance software/hardware perusahaan. | Monitoring jaringan internal dan eksternal perusahaan sehingga dapat digunakan dengan baik. | Menangani troubleshooting error pada sistem software/hardware. | Memastikan keamanan jaringan & server perusahaan.","[""Troubleshooting""]"
