Job Title,Job URL,Company,Location,Job Description,required_skills
[184] Angular Web Developer,https://id.jobstreet.com/id/job/90782730?type=standard&ref=search-standalone&origin=cardTitle#sol=c1a4888bbfa59d74ee48e930bdabe48657222161,PT Bank Mandiri (PERSERO) Tbk,Kalideres,"Responsibilities | Develop applications according to business needs and Bank Mandiri standards. | Analyze and provide feedback on functional and business requirements related to the New Branch Delivery System project, including wireframes and user flows. | Create wireframes, layout designs, and mockups for the Backoffice Livin platform. | Develop and implement Angular-based front-end applications following the existing architecture framework. | Write clean code and maintain design consistency according to Bank Mandiri’s technical guidelines and standards. | Create and maintain necessary documentation related to development tasks. | Requirements | Minimum Qualifications | Bachelor’s | degree in IT, Information Systems, Computer Science, or a related field. | Strong communication and interpersonal skills. | At least | 4 years of experience | in frontend development or a related field. | Proactive, disciplined, responsible, detail-oriented, and well-organized. | Ability to work independently and collaborate effectively with teams. | Capable of providing suggestions and ideas for team improvement. | Required Skills | Proficiency in | HTML | , | JavaScript | , | CSS | , and | Bootstrap | . | Strong knowledge of | Angular | framework (version 2+ up to the latest version). | Experience with | TypeScript | programming language. | Understanding of | Object-Oriented Programming (OOP) | concepts. | Experience working with | Agile | methodology. | Additional Skills | Knowledge of MVVM/MVC Design Patterns. | Familiarity with Modular Architecture concepts. | Experience with Git, Jira, Confluence, Figma, and Sonar. | Familiarity with other front-end frameworks. | Work Arrangement | Employment type: Contract | Contract duration: 12 months (extendable) | Location: West Jakarta | Work type: On-site/Work from Office (WFO) | BINAR Academy aims to unlock and channel human potential so we can help the world turn into a better place. One of the ways we strive to do that is to channel potential talents to impactful opportunities using our very own job connector, | BINAR Job Connect | . | BINAR Job Connect has connected up to 250 talents & candidates; whether it be young & aspirational fresh graduate to tech-savvy team leaders, individuals who decided to start from scratch, and junior engineers to skilled product managers to our experienced hiring partners. BINAR Job Connect provides various options of employment, as we intend that everyone processed by us can choose the best career track for them.","[""JavaScript"", ""TypeScript"", ""HTML"", ""CSS"", ""Angular"", ""Figma"", ""Git"", ""Agile""]"
IT Product Manager (Project Based 6 Months),https://id.jobstreet.com/id/job/91369036?type=standard&ref=search-standalone&origin=cardTitle#sol=21a595be35f6a5c3c8c9458af5e16bc5ceebf16f,PT Sinergi Daya Mitra,Jakarta Raya,"About the role | We are seeking an experienced IT Product Manager to join our client on a 6-month contract basis. In this role, you will be responsible for managing the development and delivery of innovative software products that drive business growth. This is a hands-on position that requires a deep understanding of the latest technology trends and a keen eye for identifying and addressing customer needs. The role is based in our Jakarta office, with the option for flexible/remote work arrangements. | What you'll be doing | Translate business and user needs into clear, structured, and prioritized product requirements. | Prepare product documentation such as Product Requirement Documents (PRD), user stories, and acceptance criteria. | Collaborate with cross-functional teams including Design, Engineering, QA, Business, Risk, Compliance, and Operations. | Support product design activities including user flow discussion, wireframing, and prototype validation. | Support User Acceptance Testing (UAT) by preparing test scenarios, coordinating testing activities, validating results, and ensuring defect resolution. | Monitor product performance using data analysis, user feedback, and experimentation (A/B testing). | Identify product improvement opportunities based on data insights and user behavior. | Prepare and deliver product updates and presentations to stakeholders and management. | Ensure effective communication across teams in both Bahasa Indonesia and English. | What we're looking for | Minimum 3–5 years of experience as Product Manager / IT Product Manager / Business Analyst (Product). | Strong experience in product requirement documentation (PRD, user stories, acceptance criteria). | Familiar with product development lifecycle and agile methodologies. | Experience working with cross-functional teams (Engineering, QA, Design, Business, etc.). | Experience supporting UAT process, including test scenario preparation and defect tracking. | Data-driven mindset with experience in analyzing product performance, user feedback, or A/B testing. | Strong analytical thinking and problem-solving skills. | Excellent communication skills, both Bahasa Indonesia and English. | Experience in financial services / fintech / banking is a plus. | What we offer | At PT Sinergi Daya Mitra, we are committed to creating an environment where our employees can thrive. We offer a competitive salary, comprehensive benefits package, and opportunities for professional development. Our flexible work arrangements and focus on work-life balance make us an attractive employer for ambitious tech professionals. | About us | PT Sinergi Daya Mitra is a leading provider of innovative technology solutions in Indonesia. Our mission is to empower businesses with cutting-edge digital tools and services that drive growth and efficiency. With a team of talented professionals and a strong focus on customer satisfaction, we are rapidly expanding our reach and solidifying our position as a trusted partner in the industry. | If you are excited about the prospect of joining our dynamic team and contributing to the development of groundbreaking software products, we encourage you to apply now.","[""Wireframing"", ""Data Analysis"", ""Agile"", ""QA""]"
Project Manager: AI Chatbot (Mekari Qontak),https://id.jobstreet.com/id/job/89577513?type=standard&ref=search-standalone&origin=cardTitle#sol=fe9eba5b31e7b98223509e1cab8f0450d68e778e,PT Mid Solusi Nusantara (MEKARI),Jakarta Raya,"Mekari is Indonesia's no. 1 Software-as-a-Service (SaaS) company. With our ecosystem of software solutions—including Mekari Jurnal, Mekari Talenta, Mekari Qontak, and Mekari Flex, we aim to facilitate entrepreneurs and leaders as they accelerate the digital transformation of their businesses. | In our 10+ years of journey we have reached over 1 Million platform users, and we're not planning to stop any time soon. We need more people like you: builders and owners with calculated ambition who are ready to | #ElevateThroughImpact | and raise Indonesia's software standard. | Job Description: | The Project Manager for AI Chatbot Implementation is responsible for the overall planning, execution, and successful delivery of the organization's conversational AI initiatives. This role bridges technical development with business objectives, ensuring the chatbot solution meets user needs, aligns with strategic goals, and is delivered on time and within budget. The Project Manager acts as the central point of contact, coordinating cross-functional teams, managing stakeholders, and mitigating risks throughout the project lifecycle. | Key Responsibilities: | Project Planning and Innitiation | Define the project scope, objectives, and deliverables in collaboration with key stakeholders (Business, IT, UX/Design, AI/ML teams). | Develop comprehensive project plans, including detailed work breakdown structures (WBS), schedules, resource allocation, and budget forecasts. | Secure necessary approvals and resources (human, financial, technical) for project initiation. | Establish clear success metrics (e.g., reduction in call volume, increase in user satisfaction/NPS, task completion rate). | Execution and Monitoring | Lead and motivate cross-functional project teams, including AI Developers, NLP Engineers, Data Scientists, UI/UX Designers, and QA Specialists. | Manage the project through various phases, adhering to chosen methodologies (e.g., Agile, Scrum, Waterfall, or a hybrid approach) appropriate for AI development. | Monitor project progress against the plan, identifying deviations, managing dependencies, and ensuring timely completion of milestones. | Track and manage the project budget, reporting on burn rate and forecasting future expenditures. | Facilitate regular project status meetings, stand-ups, and review sessions. | Stakeholder and Communication Management | Maintain continuous and transparent communication with all internal and external stakeholders, providing regular status updates, risk alerts, and performance reports. | Manage stakeholder expectations regarding scope, timeline, and capabilities of the AI chatbot. | Act as the primary liaison between technical development teams and business users/subject matter experts (SMEs). | Risk and Issue Management | Proactively identify, assess, and manage project risks (e.g., data quality issues, integration challenges, scope creep, technology limitations). | Develop and implement mitigation strategies to minimize potential project setbacks. | Manage project issues to resolution, escalating critical items to leadership as necessary. | Quality Assurance and Deployment | Ensure the implemented chatbot solution adheres to defined requirements, quality standards, security policies, and ethical AI guidelines. | Oversee user acceptance testing (UAT), pilot programs, and feedback loops to refine the chatbot's performance and dialogue flows. | Plan and execute the deployment strategy, including roll-out, change management, and user training. | Post-Implementation and Handoff | Conduct a thorough project close-out, including capturing lessons learned and documenting the final solution architecture and configuration. | Formalize the transition of the chatbot to the operations/maintenance team, ensuring necessary documentation and training are provided. | Monitor initial post-launch performance against success metrics and recommend optimization initiatives. | Requirements: | Bachelor’s degree in Business Administration, Computer Science, Engineering, or a related field. PMP, PRINCE2, or equivalent project management certification is highly desirable. | Minimum 2 years of project management experience and managing technology or software development projects. | Proven experience managing projects involving AI, Machine Learning, Natural Language Processing (NLP), or the implementation of large-scale enterprise chatbots/virtual assistants is a significant advantage. | Strong practical knowledge of Agile/Scrum methodologies, with experience adapting project frameworks for AI/ML development lifecycles. | General understanding of AI/ML concepts, data governance, APIs, and cloud platforms (e.g., Azure, AWS, GCP). Ability to discuss technical details with developers and translate them for business stakeholders. | What You Will Get: | 1. Competitive salary + daily allowance. | 2. Premium private health insurance (outpatient, inpatient, maternity, dental). | 3. Early access to salary + flex installment (employee loan) via Mekari Flex. | 4. Allowance for sports activities and glasses/contact lenses. | 5. Flexible working hours with a hybrid work culture. | 6. Annual and unpaid leaves from day 1 of join date + unlimited sick leave with doctor note. | 7. Notebook Ownership Program. | 8. Strategic office location, accessible by MRT. | 9. Friendly and dynamic work environment. | 10. Opportunity to build impactful solutions with Indonesia's no. 1 SaaS company. | Our team will review your application and will be in touch if your application is shortlisted to the next stage. If you do not hear from us in 30 days, we will keep your resume on file in case a relevant opportunity opens up. | We wish you the best. Hope to see you around soon!","[""UI/UX"", ""AWS"", ""Azure"", ""GCP"", ""Machine Learning"", ""NLP"", ""Agile"", ""Scrum"", ""QA""]"
Privacy Compliance,https://id.jobstreet.com/id/job/91840838?type=standard&ref=search-standalone&origin=cardTitle#sol=b8b713e99bf78a445d9dc7f08465d59aab4e170a,SUN LIFE INDONESIA,Kebayoran Lama,"You are as unique as your background, experience and point of view. Here, you’ll be encouraged, empowered and challenged to be your best self. You'll work with dynamic colleagues - experts in their fields - who are eager to share their knowledge with you. Your leaders will inspire and help you reach your potential and soar to new heights. Every day, you'll have new and exciting opportunities to make life brighter for our Clients - who are at the heart of everything we do. Discover how you can make a difference in the lives of individuals, families and communities around the world. | Job Description: | KEY RESPONSIBILITIES | 1.  Privacy Strategy & Program Leadership | Develop and maintain the company-wide Privacy Compliance Program in alignment with UU PDP, OJK regulations, and applicable international standards (ISO 27701, GDPR where relevant). | Define the privacy governance framework, policies, procedures, and standards for the organization. | Lead the annual privacy risk assessment and report findings and remediation plans to senior management and the Board. | Act as the primary point of contact (Pejabat Pelindungan Data Pribadi / Data Protection Officer) or support the designated DPO in fulfilling regulatory obligations. | 2.  Regulatory Compliance & Advisory | Monitor developments in Indonesian privacy legislation, OJK circulars, and BPJS regulations affecting the life insurance industry; assess impact and drive timely compliance. | Advise business units on privacy implications of new products, services, campaigns, partnerships, and technology implementations. | Conduct and oversee Privacy Impact Assessments (PIAs / DPIAs) for high-risk processing activities. | Manage regulatory inquiries, examinations, and incident reporting obligations to the Ministry of Communication and Digital and OJK. | 3.  Data Subject Rights & Incident Management | Establish and maintain a robust process for handling Data Subject Rights requests (access, correction, deletion, portability, objection) within prescribed timelines. | Lead the Privacy Incident Response program, including breach identification, containment, notification, and post-incident review. | Maintain accurate records of processing activities (ROPA) and data inventories. | 4.  Third-Party & Vendor Privacy Management | Review and negotiate privacy-related clauses in vendor, reinsurance, agency, and bancassurance agreements. | Conduct periodic privacy due diligence on third-party processors and critical service providers. | Oversee cross-border data transfer mechanisms and ensure adequate safeguards are in place. | 5.  Training, Awareness & Culture | Design and deliver privacy training programs for all employees, with targeted modules for high-risk functions (actuarial, underwriting, claims, marketing, IT). | Promote a culture of privacy by design and default across product and process development lifecycles. | Prepare executive and Board-level privacy reporting, dashboards, and metrics. | 6.  Team Leadership | Lead, mentor, and develop a team of privacy and compliance professionals. | Set clear performance objectives, provide regular feedback, and support career development. | Manage the privacy compliance budget and resource planning. | QUALIFICATIONS & REQUIREMENTS | Education | Bachelor’s degree (S1) required; postgraduate degree (S2/LLM/MBA) in Law, Information Technology, or a related field is strongly preferred. | Professional certification in data privacy is highly desirable: CIPM, CIPP/A, CDPSE, or equivalent. | Experience | Minimum 8–10 years of experience in data privacy, legal compliance, or information security, with at least 3–5 years in a managerial or senior specialist role. | Direct experience in the financial services sector—particularly life insurance, banking, or multi-finance—is strongly preferred. | Demonstrated experience implementing privacy programs under Indonesian law (UU PDP, UU ITE, OJK regulations). | Experience engaging with Indonesian regulators (OJK, Kominfo / Ministry of Communication and Digital) is an advantage. | Technical Skills & Knowledge | Deep knowledge of UU PDP No. 27 Tahun 2022 and its implementing regulations. | Familiarity with relevant OJK circulars on consumer data protection (e.g., POJK No. 6/POJK.07/2022). | Working knowledge of international privacy frameworks: GDPR, APEC Privacy Framework, ISO 27001/27701. | Understanding of life insurance operations: underwriting, claims, bancassurance, agency distribution, and actuarial data use. | Proficiency in conducting DPIAs, data mapping, and records of processing activities. | Competencies & Soft Skills | Strong analytical and problem-solving skills with the ability to translate complex legal requirements into practical business guidance. | Excellent communication and stakeholder management skills; able to present effectively to C-suite and Board. | High integrity, professional judgment, and ability to manage sensitive and confidential information. | Proven leadership and people management capabilities. | Fluency in Bahasa Indonesia and English (written and spoken) is required. | Job Category: | Compliance | Posting End Date: | 29/05/2026","[""LLM""]"
Functional Consultant for Microsoft Dynamic 365 (Sales and Customer Service),https://id.jobstreet.com/id/job/90880056?type=standard&ref=search-standalone&origin=cardTitle#sol=243e0b7b3dcac83729937b2157eb39c8747a991c,Romulus Digital,Jakarta Raya,"About Us: | Romulus Digital is a dynamic company serving regional clients, including those in Singapore. We connect local talent with global opportunities, specializing in delivering innovative solutions and resource augmentation to help our clients reach their business objectives. We are currently looking for a skilled Functional Consultant for Dynamic 365 (Sales and Customer Service) to join our team and play a key role in our ongoing success. | Position Summary: | We are seeking a highly experienced and motivated Functional Consultant for Dynamic 365 (Sales and Customer Service) professional to join our team. In this role, you will be responsible for implementing, customizing, and supporting Dynamic 365 solutions, with a focus on Sales and Customer Service modules. You will work closely with clients and internal teams to understand business requirements, design solutions, and ensure successful project delivery. This is a full-time position offering the opportunity to make a significant impact on our clients' business processes and overall success. | Key Responsibilities: | Analyze client business requirements and translate them into effective Dynamic 365 solutions within the Sales and Customer Service modules. | Design, configure, and customize Dynamic 365 Sales and Customer Service modules to meet specific client needs. | Lead and participate in the implementation, testing, and deployment of Dynamic 365 solutions. | Provide expert-level support and troubleshooting for Dynamic 365 users. | Develop and maintain comprehensive documentation, including design specifications, configuration settings, and user manuals. | Stay up-to-date with the latest Dynamic 365 features and updates, and proactively identify opportunities to leverage new capabilities. | Collaborate with cross-functional teams, including developers, consultants, and project managers, to ensure seamless project execution. | Conduct training sessions for end-users to promote effective utilization of Dynamic 365 Sales and Customer Service functionalities. | Participate in pre-sales activities, including solution demonstrations and proposal development. | Required Skills & Qualifications: | Extensive experience working with Dynamic 365, with a focus on Sales and Customer Service modules. | Proven ability to analyze business requirements and design effective solutions within Dynamic 365. | Strong configuration and customization skills within Dynamic 365, including workflows, business rules, and security roles. | Experience with data migration and integration between Dynamic 365 and other systems. | Excellent communication, interpersonal, and presentation skills. | Ability to work independently and as part of a team. | Strong problem-solving and analytical skills. | A proven track record of successful Dynamic 365 implementations. | Preferred Skills & Qualifications: | Experience with Power Platform (Power Apps, Power Automate, Power BI). | Dynamic 365 certifications. | Knowledge of industry best practices for CRM and customer service. | Experience with agile development methodologies. | What We Offer: | Opportunity to work on impactful projects with regional or international exposure. | Competitive compensation package aligned with skills and experience. | Comprehensive health coverage and wellness support programs. | Access to training, certifications, and continuous learning opportunities. | Modern work tools and collaborative environment that values innovation. | Flexible or hybrid work options promoting work-life balance. | Regular team-building activities and company-wide events. | Supportive, inclusive, and growth-oriented workplace culture. | Recognition for contributions and career advancement opportunities.","[""Power BI"", ""Agile"", ""Troubleshooting""]"
Java Developer,https://id.jobstreet.com/id/job/91567438?type=standard&ref=search-standalone&origin=cardTitle#sol=e52a4382776dec3cf692a5e155eab01d923bd8bf,Gefami Services Indonesia,Jakarta Raya,"Minimum 1-3 years experience in backend development | Familliar With Java Springboot | Good concept of API and can make the best use of tools such as Postman to create well written API Documentation | Know how to do Unit Test | Familiar with project management tools such as Jira, Trello, Mondays and Slack | Good attitude, time management and responsibility | Willing to learn and try new technologies | get used to deadlines | A warrior not a moaner | As a Backend developer you will be responsible for creating API and other server side logic, working together with Frontend Developer, handling and fixing bugs based on User and internal finding.","[""Java"", ""API"", ""Postman""]"
Mobile Developer,https://id.jobstreet.com/id/job/91459064?type=standard&ref=search-standalone&origin=cardTitle#sol=b5a729facc39299999b51c9b63826eacc6d57df5,PT DORAN SUKSES INDONESIA (JETE INDONESIA),Surabaya,"Kualifikasi | - Minimal 2 tahun dalam Mobile Development Flutter untuk Android dan IOS. | - Menguasai Dart, Java, Kotlin & Swift | - Memiliki pengalaman custom UI development. | - Memiliki pengalaman publishing apps di Play / App Store. | - Memiliki pengalaman membuat / menggunakan library dan API pihak ketiga. | - Memiliki pengalaman pembuatan aplikasi dengan koneksi hardware (bluetooth, dll) | - Memiliki pengalaman integrasi SDK (opsional, nilai tambah) | - Menguasai penggunaan GIT serta atau proses deployment (GitHub Actions, GitLab CI) | - Memiliki pengalaman menggunakan Firebase, Google API, Facebook API (opsional, nilai tambah) | - Menguasai Database MySQL/ MariaDB (DB lainnya adalah nilai plus)","[""Java"", ""Kotlin"", ""Swift"", ""Dart"", ""Flutter"", ""Git"", ""GitHub"", ""GitLab"", ""MySQL"", ""API""]"
Technical Project Manager,https://id.jobstreet.com/id/job/91716972?type=standard&ref=search-standalone&origin=cardTitle#sol=a0f83e4ff1f5da9370b8e0ea759f582d9e130f14,TADA,Jakarta Raya,"AI-Driven Loyalty & Rewards Solutions! | Who are we? | Tada is a B2B2C loyalty and rewards platform that helps businesses improve channel partner, customer, and employee retention, build loyalty, and drive growth. Founded in 2012, Tada offers unified solutions that create engaging and rewarding experiences. | As an Indonesian SaaS company with a global footprint, Tada has assisted 400+ local and international brands across various industries. Our game-changing loyalty solutions have also garnered numerous awards, solidifying our reputation as a leader in the sector. | Job Opportunities | Job Title: Technical Project Manager | Department: Product | Working Arrangement: On-site | Information about the role: | We’re looking for a Technical Project Manager to lead the end-to-end onboarding process, from deal signed to go-live, ensuring a smooth experience and happy clients. You’ll handle technical inquiries, prepare proposals and process flows based on client needs, and collaborate across teams. The ideal candidate has strong stakeholder management skills, proven negotiation experience, and the ability to read API documentation and execute requests via Postman. | Key Responsibility | Help clients integrate with the system and ensure they fully understand the product's capabilities, including features and integration. | Ensure client satisfaction during the onboarding process. | Handle the end-to-end onboarding process from deal signing to go-live as quickly as possible. | Conduct product demonstrations for clients. | Deliver training and socialization sessions to clients regarding project implementation. | Manage complex projects (On-Premise, On-Cloud, SaaS), including creating project timelines and ensuring timely delivery. | Conduct testing and UAT during project implementation. | Identify client demands, resolve core issues, and provide solutions. | Ensure proper documentation, such as BRDs and SOPs, is created and reviewed to meet business requirements. | Coordinate effectively with internal teams to prevent miscommunication and ensure accurate interpretation. | Collaborate with clients to discuss, create, and review testing programs related to projects. | Build analysis and presentations to assist BOD in decision-making. | Coordinate well with internal parties to avoid any miscommunication and misinterpretation. | Requirement | Bachelor's degree with a minimum GPA of 3.50 | 2–4 years related experience. Fresh graduates are welcome. | Fluency in English and Bahasa is a must | Having a PMP certification is a point-plus | Have effective communication skills. | Team-oriented and good interpersonal skills. | Ability to learn quickly and willingness to explore possibilities. | Good interpersonal skills. | Able to understand, determine, and articulate requirements to achieve goals. | Passion for the role & energy to outserve. | Quantitative discipline with strong business sense and ability to articulate complex analyses to a wide range of audiences, and translate these into actionable business activity | Why You'll Love Working Here? | Growth Opportunities: We support your learning and development aspirations, both within and outside our organization, aiming to nurture an entrepreneurial spirit in our team. | Unique Work Environment: Experience the unique blend of a mission-driven digital company with the innovative mindset of a start-up, enriched by our presence since 2012. | Celebrate With Us: We love to celebrate work anniversaries and birthdays | Learning and lots of it. We promote vertical and lateral movement. It’s not uncommon for Tayo (that’s what we call our team) to move divisions two or three times throughout their career. We want people to learn new stuff that excites them. | Sincere teamwork. This word isn’t officially in our values, but when I asked new joiners about what value they really feel at Tada that’s not stated on our wall, many mentioned that Tayo is really helpful and they can feel the ‘teamwork’ atmosphere | Think and act like an owner is our value. But the truth is, we don't want you to act like an owner; we want you to be a real owner. So for our top performers, we'd love to lure you into our stock options program | What We Do Not Promise | We do not promise fixed working hours. Sometimes, projects and deadlines may require additional hours or flexibility. | We do not promise unlimited resources or budgets. We may have to operate with limited resources and manage priorities carefully. | We do not promise a pressure-free environment. There are often high demands and significant expectations for growth and success. | If you're ready for a challenge and eager to make a real impact and be the Leading Loyalty & Rewards Platform in the region, | leap and help us shape the future of loyalty and rewards!","[""Go"", ""API"", ""Postman""]"
Infrastructure & Cloud Architect,https://id.jobstreet.com/id/job/91515495?type=standard&ref=search-standalone&origin=cardTitle#sol=d40aa4cca3fedb1271b31cdf68a9aeeb85bb3c66,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),Kebayoran Lama,"As a Solution Architect, you'll be responsible for architecting, implementing, and managing On-Premise Infrastructure solutions and On-Cloud Solutions using Google Cloud Platform. On-Premise will focused on server, storage, HCI, virtualisasi, backup and DR. This role involves collaborating with clients and internal teams to deliver technical presentation, assessment, demo and POC, workshop, solution design, proposal, implementation best practices strategy, migration plan, modernization, and data analytics projects, ensuring alignment with security, scalability, and cost optimization principles. | Requirements: | Bachelor's Degree in Informatics Engineering, Computer Science, Information System, Electronics Engineering, or related field. | 1-2 years of experience in IT solutioning as presales, solution architect, or technical consultant. | Have extensive knowledge in Information Technology (IT infrastructure). | Interested in cloud technology. | Roles and Responsibilities: | Work closely with clients to understand their business requirements and technical challenges. | Design solutions that meet client needs according to industry best practices. | Conduct technical presentations and demonstrations to clients and stakeholders. | ⁠Collaborate with cross-functional teams, including sales, engineering, and operations, to ensure successful project delivery.",[]
Technical Program Manager,https://id.jobstreet.com/id/job/91040957?type=standard&ref=search-standalone&origin=cardTitle#sol=91cf842d537443591c77f587911e9413357f157b,Super Bank Indonesia,Kemayoran,"About the role | This role will support in managing a variety of complex, cross-functional programs and lead all aspects of assigned program delivery. As a TPM, you’ll be the bridge between business, product and engineering, by working with people from all parts to deliver new features to market that impact the lives of millions of users every day. On top of that, you will need to create and maintain the delivery roadmap for the teams you work closely with, along with the respective tech and product leaders. This role will also be responsible for defining the way of driving these programs and constantly finding ways of improving this process in a data driven manner, be the owner of the collaboration process and tools, and work closely with the bank’s vendors/partners in ensuring timely delivery of key milestones, compliant with the regulatory & security requirements | Work responsibilities | General programme management: prepare project timelines, define milestones, track and report progress, resolve impediments | Quarterly roadmap planning and prioritization | Work with cross functional teams of engineers, product managers, designers, analysts and QA to ensure on time delivery. | Continuously find ways to help teams and the organization improve how it delivers. | Job requirements | A project delivery or technical leadership background and strong organizational and interpersonal skills, which will enable you to succeed in Digibank's fast-paced environment. | Prior experience with financial services, particularly on large transformation programs that cover multiple vendors and regulatory jurisdictions | An understanding of Agile is desirable but not essential, more important than your specific skill set is your ‘can do’ attitude and willingness to not be constrained by your job description. | Effective communication skills to handle comms to management, cross functional teams, and a proven track record of getting things done/shipping projects. | Experience working in a dynamic fast moving environment where autonomy and self-decision making is needed (to an extent) and also able to juggle between different Projects/tasks. | Experience working in product delivery is advantageous, but not essential | Leadership competency | Individual contributor","[""Agile"", ""QA""]"
Data Engineer,https://id.jobstreet.com/id/job/91047843?type=standard&ref=search-standalone&origin=cardTitle#sol=b13d431e304d3009b2a72cf91e10c88d2d985073,Super Bank Indonesia,Jakarta Raya,"About the role | As a data engineer, you will be working on all aspects of data, from platform and infra build out to pipeline engineering and writing tooling/services for augmenting and fronting the core platform. | You will be responsible for building and maintaining the state-of-the-art data lifecycle management platform, including acquisition, storage, processing and consumption channels. | The team works closely with data scientists, product managers, legal, compliance and business stakeholders across the SEA in understanding and tailoring the offerings to their needs. | As a member of the data organization, you will be an early adopter and contributor to various open source big data technologies and you are encouraged to think out of the box and have fun exploring the latest patterns and designs in the fields of software and data engineering. | Work responsibilities | Build and manage the data asset using some of the most scalable and resilient open source big data technologies like Airflow, Spark, DBT, Kafka,Yarn/Kubernetes, ElasticSearch, Presto/Dremio, Visualization layer and more. | Design and deliver the next-gen data lifecycle management suite of tools/frameworks, including ingestion and consumption on the top of the data lake to support real-time, API-based and serverless use-cases, along with batch (mini/micro) as relevant | Build and expose metadata catalog for the Data Lake for easy exploration, profiling as well as lineage requirements | Enable Data Science teams to test and productionize various ML models, including propensity, risk and fraud models to better understand, serve and protect our customers | Lead and/or participate in technical discussions across the organization through collaboration, including running RFC and architecture review sessions, tech talks on new technologies as well as retrospectives | Apply core software engineering and design concepts in creating operational as well as strategic technical roadmaps for business problems that are vague/not fully understood | Obsess over security by ensuring all the components, from a platform, frameworks to the applications are fully secure and are compliant by the group’s infosec policies. | Job requirements | At least 2+ years of relevant experience in developing scalable, secured, fault tolerant, resilient & mission-critical big data platforms. | Able to maintain and monitor the ecosystem with high availability | Must have sound understanding for all | Big Data components & Administration | Fundamentals. | Hands-on in building a complete data platform using various open source technologies. | Must have good fundamental hands-on knowledge of Linux and building a big data stack on top of AWS/Azure using Kubernetes. | Strong understanding of big data and related technologies like Spark, Presto, Airflow, HDFS Yarn etc. | Good knowledge of Complex Event Processing (CEP) systems like Spark Streaming, Kafka, Apache Flink, Beam etc. | Experience with NoSQL databases – KV/Document/Graph and similar ● Proven ability to contribute to the open source community and up-to-date with the latest trends in the big data space. | Able to drive best practices like CI/CD, containerization, blue-green deployments, 12-factor apps, secrets management etc in the Data ecosystem. | Able to develop an agile platform with auto scale capability up & down as well vertically and horizontally. | Must be in a position to create a monitoring ecosystem for all the components in use in the data ecosystem. | Proficiency in at least one of the programming languages Java, Scala or Python along with a fair understanding of runtime complexities. | Must have the knowledge to build Data metadata, lineage and discoverability from scratch. | Leadership competency | Individual Contributor","[""Python"", ""Java"", ""Linux"", ""AWS"", ""Azure"", ""Kubernetes"", ""CI/CD"", ""API"", ""Data Engineering"", ""Spark"", ""Agile""]"
Product Manager,https://id.jobstreet.com/id/job/85846832?type=standard&ref=search-standalone&origin=cardTitle#sol=6ffe9af2bad2f0616265b2bc86b48dfcb3423060,PT IBM Indonesia,Jakarta Raya,"This is a strategic role focused on managing cross-functional teams, aligning product goals with business needs, and ensuring timely, high-quality delivery. You’ll work with a global team and international clients, combining technical coordination, project oversight, and product ownership. | Job Responsibilities: | Define and communicate the product vision and roadmap aligned with the business and client requirements. | Gather, validate, and prioritize product requirements, especially for finance, PR, and digital service workflows. | Manage the product backlog; ensure tasks are clear, prioritized, and accurately estimated. | Work directly with developers and designers to deliver product features in sprints. | Manage timelines, delivery expectations, and QA processes to ensure quality releases. | Serve as the main point of contact for client-facing discussions around product delivery and updates. | Coordinate and lead communication between internal teams and external stakeholders. | Analyze product performance using metrics and client feedback for continuous improvement. | Ensure strong UX standards and simple workflows for finance and PR users. | Identify potential blockers and actively solve technical and delivery issues with the team. | Requirements | Work in hybrid setting between Jakarta/Bali | Minimum 3–5 years of experience in web development, with at least 2 years in a leadership or managerial role. | Proven track record managing complex, client-facing web projects, from discovery to deployment. | Solid understanding of web technologies and modern frameworks, with the ability to communicate effectively with developers and understand technical constraints. | Deep understanding of web architecture, performance optimization, and integration standards. | Familiarity with web architecture, APIs, performance considerations, and modern development practices | Strong communication and stakeholder management skills; able to translate technical language for non-technical audiences. | Passion for mentoring and developing teams. | Fluency in English and Bahasa Indonesia, both written and spoken. | Based in Indonesia, with flexibility for remote work and occasional in-person meetings or travel.","[""QA""]"
