Job Title,Job URL,Company,Location,Job Description,required_skills
Data Analyst / Data Analis,https://id.jobstreet.com/id/job/91474658?type=standard&ref=search-standalone&origin=cardTitle#sol=97f5963998dc11a9493ad16dc07fcbea310b3ec6,PT. BPR Artha Karya Perdana,Samarinda Kota,"Kesempatan | PT. BPR Artha Karya Perdana, perusahaan di sektor Perbankan yang berbasis di Samarinda, Kalimantan Timur, sedang mencari seorang Data Analyst yang berpengalaman maupun fresh graduate untuk bergabung dengan tim kami. Sebagai Data Analyst, Anda akan memainkan peran kunci dalam menganalisis dan menginterpretasikan data untuk mendukung pengambilan keputusan bisnis yang strategis. | 📍Lokasi : Kota Samarinda - Kalimantan Timur. | Tanggung Jawab | Mengumpulkan, mengolah, dan menganalisis | data dari berbagai sumber. | Mengidentifikasi | tren dan pola data | untuk mendukung pengambilan keputusan bisnis. | Membuat | dashboard dan laporan interaktif | untuk menyajikan data secara informatif. | Berkolaborasi dengan tim lain untuk memahami kebutuhan analisis data. | Melakukan validasi dan memastikan | kualitas serta akurasi data. | Persyaratan | Pendidikan minimal S1 dalam | Statistika, Matematika, Ilmu Komputer, Teknik Informatika, Sistem Informasi atau bidang terkait. | Pengalaman kerja sebagai | Data Analyst minimal 1-2 tahun | (Fresh graduate dengan portofolio relevan dipersilahkan melamar). | Mampu bekerja secara | mandiri maupun dalam tim | serta memiliki | kemampuan analitis yang kuat. | Komunikatif dan mampu | menyajikan data dalam bentuk yang mudah dipahami | oleh berbagai pihak. | Keterampilan Teknis | Pengolahan Data: | Menguasai SQL (MySQL, PostgreSQL, atau sejenisnya). | Pemrograman: | Memiliki kemampuan dalam Python atau R untuk analisis data. | Visualisasi Data: | Terbiasa menggunakan | Power BI, Tableau, atau Google Data Studio. | Statistik & Analisis: | Memahami metode statistik dasar, regresi, clustering, dan teknik analisis data lainnya. | Manajemen Data: | Memahami cara kerja ETL (Extract, Transform, Load) dan data pipeline. | Excel Lanjutan: | Mahir dalam penggunaan | pivot table, V-LOOKUP, H-LOOKUP, dan formula kompleks lainnya. | Tentang kami | PT. BPR Artha Karya Perdana Perbankan yang berbasis di Samarinda, Kalimantan Timur. Kami berkomitmen untuk menyediakan solusi keuangan yang inovatif dan terjangkau bagi masyarakat lokal. Kami terus berinovasi untuk memenuhi kebutuhan keuangan yang terus berubah. Budaya perusahaan kami menekankan pada kolaborasi, integritas, dan keunggulan operasional, serta memberikan kesempatan bagi para profesional bakat terbaik untuk berkembang dan berkontribusi. | Tertarik untuk bergabung dengan tim kami? | Lamar sekarang | dan buat perbedaan di industri keuangan mikro.","[""Python"", ""SQL"", ""R"", ""MySQL"", ""PostgreSQL"", ""Tableau"", ""Power BI"", ""Excel""]"
Salesforce Engineer,https://id.jobstreet.com/id/job/91101015?type=standard&ref=search-standalone&origin=cardTitle#sol=385ece9ab6717d95eea0546f5f56905e631d2f1a,PT Sinar Digital Terdepan,Jakarta Raya,Skip to content | Job Application | Back to All Openings,[]
IT Programmer,https://id.jobstreet.com/id/job/91343776?type=standard&ref=search-standalone&origin=cardTitle#sol=6da0a66d82e05dca7703707e3516bbba12873c97,PT Cahaya Sani Vokasi,Batuceper,"Qualification : | Minimum Bachelor’s Degree (S1) or Diploma (D3) in Informatics Engineering, Information Systems, or a related field | Minimum 1–3 years of experience as a Fullstack Developer | Experience in developing both web and mobile applications | Able to work both independently and in a team | Strong problem-solving skills | Good communication skills and ability to explain technical concepts clearly | Able to work under deadlines | Job description : | Proficient in Flutter for mobile application development (Android & iOS) | Proficient in React.js for web frontend development | Proficient in Laravel (PHP Framework) for backend development | Strong understanding of REST API concepts and API integration | Experienced with databases such as MySQL / PostgreSQL | Familiar with Git (version control) | Solid understanding of HTML, CSS, and JavaScript | Understanding of responsive design and basic UI/UX principles | Experience with state management (Provider, Bloc, Redux, etc.) | Experience deploying applications to the Play Store / App Store | Familiarity with Docker / CI/CD | Basic knowledge of cloud services (AWS, GCP, or similar) | Portfolio: | Must attach a portfolio of projects (GitHub or previously developed applications)","[""JavaScript"", ""HTML"", ""CSS"", ""PHP"", ""React"", ""Flutter"", ""UI/UX"", ""Laravel"", ""AWS"", ""GCP"", ""Docker"", ""Git"", ""GitHub"", ""CI/CD"", ""MySQL"", ""PostgreSQL"", ""API"", ""REST API""]"
Business Process Improvement Internship,https://id.jobstreet.com/id/job/91397112?type=standard&ref=search-standalone&origin=cardTitle#sol=8c1b9c13688ac7fe92816af910266444782f0c84,Passion Jewelry,Tangerang Selatan,"Key Responsibilities: | Translate process flowcharts into clear, structured SOP narratives | Develop step-by-step procedural documentation based on existing process maps | Ensure consistency in terminology, formatting, and document structure | Revise and refine documents based on feedback | Support document version control and filing system organization | Assist in documenting current state processes during discussions or meetings | Support minor process analysis tasks if required | Preferred Qualifications: | Final year students majoring in Business Management, Industrial Engineering, Administration, etc | Exposure to drafting SOPs or formal documentation is a plus | Basic understanding of business process mapping | Familiar with swimlane diagrams | Basic knowledge of Lean, PDCA, or continuous improvement concepts | Familiar with documentation tools (e.g Visio, Draw.io, Lucidchart, etc.) is preferrable",[]
PNP IT Coordinator,https://id.jobstreet.com/id/job/91622821?type=standard&ref=search-standalone&origin=cardTitle#sol=8c8785006563d9662ee9d54291f38d3f7135cd5b,Samudera Indonesia,Kelapa Gading,"Samudera Indonesia | offers a truly global and collaborative work experience. You’ll team up with some of the best and brightest people in many locations in Indonesia and beyond. And you’ll discover a world of extraordinary opportunity, challenge, and fulfillment where you can pursue goals, develop new skills, and explore new horizons. | Tanggung Jawab Utama | 1. Memonitor dan memastikan kelancaran koneksi jaringan internet, server, serta sistem IT di lingkungan kerja. | 2. Melakukan troubleshooting perangkat IT (laptop/desktop, jaringan, CCTV) serta berkoordinasi dengan vendor terkait jika terjadi kerusakan atau gangguan sistem. | 3. Mengelola kebutuhan operasional IT, termasuk pengadaan peralatan IT dan dukungan teknis untuk kegiatan kantor (meeting, sistem, dll.). | 4. Melakukan koordinasi dengan tim IT Corporate atau vendor terkait pemeliharaan, perbaikan, serta pembaruan sistem dan server. | 5. Mendukung penerapan program K3L serta mengidentifikasi potensi bahaya dan risiko di area kerja. | Tanggung Jawab Umum | 1. Memastikan penerapan Sistem Manajemen Terpadu, termasuk identifikasi, dokumentasi, dan pengendalian risiko di area kerja departemen terkait. | 2. Mendorong dan memastikan komitmen setiap anggota tim untuk memahami dan mematuhi seluruh persyaratan Sistem Manajemen Terpadu yang berlaku. | 3. Bersedia terlibat dalam proses investigasi kecelakaan, insiden, atau tindakan yang dapat mengarah pada terjadinya insiden akibat tindakan tidak aman (unsafe action) atau kondisi tidak aman (unsafe condition), termasuk memberikan informasi dan laporan yang akurat sesuai dengan fakta yang diketahui. | 4. Bersedia terlibat dalam proses pengendalian keamanan informasi yang diterapkan untuk melindungi aset informasi dan aset pengolahan informasi yang dimiliki dan/atau dikelola Perusahaan dari ancaman terhadap kerahasiaan, integritas, dan ketersediaannya | Kualifikasi: | Pendidikan minimal D3 Teknik Komputer, Teknik Informatika, atau bidang terkait. | Memahami dasar jaringan komputer, sistem IT, dan troubleshooting perangkat. | Memahami database MySQL | Memiliki kemampuan komunikasi yang baik serta mampu bekerja secara mandiri maupun dalam tim. | Teliti, bertanggung jawab, dan memiliki integritas kerja yang baik. | Join us and help create the future of logistics!","[""MySQL"", ""Troubleshooting""]"
Lowongan Kerja Junior QA Engineer,https://id.jobstreet.com/id/job/90345627?type=standard&ref=search-standalone&origin=cardTitle#sol=9e2c0d166f605ea09476878ec40c37e1be755c7b,SEVIMA,Surabaya,"Info Terbaru Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 di SEVIMA | . Selamat Siang buat pengunjung setia yang sedang berburu pekerjaan. Semoga tidak nyerah untuk mencari pekerjaan yang pas dengan spesialisasi Anda. Memang seringkali mencari pekerjaan yang cocok sangatlah sulit di tahun 2026 ini. Pada kesempatan ini admin akan memberikan informasi Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 di SEVIMA. Berikut ini info lebih lengkap mengenai Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA. | Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA | Berikut ini adalah kualifikasi yang harus Anda penuhi untuk mengisi Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA yang dibuka pada bulan Februari 2026 ini: | Deskripsi Pekerjaan | Pernah ngerasa kerja QA cuma jadi “tukang cari bug”? Di SEVIMA, peran QA jauh lebih dari itu. Kamu bukan hanya menguji sistem — kamu memastikan jutaan mahasiswa dan dosen bisa belajar dan bekerja tanpa hambatan lewat teknologi pendidikan yang stabil dan andal. | Bergabunglah dengan #SevimaEngineeringTeam dan jadilah bagian dari tim yang mengembangkan, menguji, dan menjaga kualitas platform digital yang digunakan oleh 3,5 juta+ pengguna di seluruh Indonesia. | Tanggung Jawab: | Melakukan pengujian manual dan otomatis untuk memastikan fitur berjalan sesuai kebutuhan. | Membuat, menjalankan, dan memelihara test case dan test scenario. | Berkolaborasi erat dengan tim developer dan produk dalam proses quality improvement. | Melakukan bug reporting yang jelas, terukur, dan membantu proses debugging. | Mendukung tim dalam proses release dan regression testing. | Kualifikasi: | Pengalaman minimal 1 tahun sebagai QA Engineer / Software Tester. | Memahami konsep Software Testing Life Cycle (STLC) dan SDLC. | Terbiasa membuat dan menjalankan test case, test plan, dan bug report. | Memiliki ketelitian tinggi dan kemampuan analisis yang kuat. | Familiar dengan tools seperti Postman, Jira/Trello, atau sejenisnya. | Paham dasar API testing dan database query sederhana (SQL). | Mampu bekerja dalam tim dan berkomunikasi dengan baik. | Nilai Tambah (Nice to Have): | Pengalaman dengan automation testing tools (mis. Selenium, Katalon, Cypress). | Familiar dengan konsep performance testing atau load testing. | Antusias belajar teknologi baru dan punya growth mindset. | Yang Kami Tawarkan: | Mentoring langsung dari senior QA dan engineer berpengalaman. | Lingkungan kerja kolaboratif & suportif. | Program continuous learning & tech sharing. | Competitive salary & benefits. | Work-life balance dan budaya #BuildForImpact. | Fulltime Surabaya, Jawa Timur Rp 5.200.000 - Rp 7.000.000 | Hanya pelamar yang memenuhi kualifikasi di atas yang akan dipanggil untuk melakukan tes selanjutnya. Untuk itu jika Anda berminat dan memenuhi kandidat Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA di atas, silahkan kirimkan lamaran Anda sebelum kadaluwarsa. | Demikian | info Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA | yang dapat kami sampaikan. Semoga informasi lowongan kerja hari ini membantu Anda sekalian yang sedang mencari pekerjaan. Jika Info lowongan kerja di atas tidak cocok dengan kualifikasi Anda, tidak ada salahnya untuk membaca info lowongan kerja lainnya di bawah ini. Akhir kata kami ucapkan terima kasih sudah mengunjungi website ini, jangan lupa untuk membagikan informasi bermanfaat ini melalui facebook. Selamat mencari kerja dan berkarya! | Jika kamu tertarik melamar | Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA | , segera siapkan berkas dan dokumen yang dipersyaratkan untuk melamar Lowongan Kerja Junior QA Engineer Surabaya Februari 2026 SEVIMA tersebut. Silakan klik tombol ""Kirim Lamaran"" di bawah ini. | Kirim Lamaran","[""SQL"", ""API"", ""Postman"", ""QA"", ""Software Testing""]"
Managed Service Engineer (NOC Engineer),https://id.jobstreet.com/id/job/91372399?type=standard&ref=search-standalone&origin=cardTitle#sol=be61a707a3125a0e66ab7f6b28ba795abd9793b1,PT Tiga Daya Digital Indonesia,Jakarta Raya,"Job Description | Proactively monitor client infrastructure to detect and prevent potential issues. | Ensure continuous and stable operation of client services and critical systems. | Manage and implement change requests and system fine-tuning. | Meet and exceed customer-defined SLAs. | Provide timely and accurate operational reports to management and clients. | Prepare required documentation (e.g., MOP, RCA, CR, monthly reports). | Collaborate with cross-functional teams to strengthen infrastructure security. | Work with department heads and SMEs to develop and improve SOPs. | Support continuous improvement initiatives and handle additional project-related tasks as needed. | Minimum Qualifications | Minimum D3 in Telecommunication, Computer Engineering, Electrical Engineering, or Informatics (fresh graduates are welcome). | Min. l year of experience | implementing, managing, or monitoring network and security solutions (SD-WAN experience is highly preferred). | Possess relevant associate-level certifications, such as CCNA or PCNSA. | Solid understanding of network operations, monitoring methodologies, and troubleshooting techniques. | Proficient in problem-solving, incident and escalation management, and communicating Root Cause Analyses (RCA) clearly to all stakeholders. | Honest, highly motivated, proactive, and eager to continuously learn and develop. | Willing to be placed in | Banking Industry","[""CCNA"", ""Troubleshooting""]"
System Engineer,https://id.jobstreet.com/id/job/91515492?type=standard&ref=search-standalone&origin=cardTitle#sol=a1d29023f2b58158e54719e939d3a97ae1bb1edc,PT Cemerlang Tunggal Intikarsa (CTI Group Jakarta),Kebayoran Lama,"Requirements: | 1) Bachelor's Degree in Informatics Engineering / Computer Science / Electro / System Information | 2) 1-2 years of experience in implementing IT infrastructure solution--server, storage, virtualization | 3) Have basic knowledge in Information Technology (IT infrastructure & fundamental coding) | Responsibilities: | 1) Deliver implementation, configuration, and project documentation | 2) Deliver maintenance project",[]
IT Programmer Internship,https://id.jobstreet.com/id/job/91450903?type=standard&ref=search-standalone&origin=cardTitle#sol=ff0627e27ab06c3f1c664fe759571afc593f681f,PT Victoria Care Indonesia TBK,Kalideres,"Work Description | Melakukan pengembangan dan pemeliharaan program aplikasi | Menindaklanjuti permasalahan tekait masalah program aplikasi | Melakukan Monitoring aktivitas aplikasi | Menyusun laporan terkait troubleshooting aplikasi | Requirement | Menguasai bahasa pemrograman PHP (framework: Codeigniter,laravel) | Menguasai database: MySQL,mariaDB (bisa query database) | Memiliki kemampuan komunikasi yang bagus, sabar, disiplin dan mau belajar hal-hal baru","[""PHP"", ""Laravel"", ""MySQL"", ""Troubleshooting""]"
Teknisi,https://id.jobstreet.com/id/job/91507853?type=standard&ref=search-standalone&origin=cardTitle#sol=0d5637d7e2a3fdf88a864d37cf2a7a53d2f93d2b,PT Dimensi Jaringan Bersinar,Blitar,Melaksanakan instalasi dan pemeliharaan jaringan infrastruktur | Menyelesaikan masalah teknis yang terjadi di lapangan | Menyusun laporan kegiatan dan kinerja harian | Menggunakan dan merawat alat-alat teknis yang diperlukan | Melakukan perbaikan infrastruktur apabila mengalami kerusakan maupun perawatan,[]
System Analyst Intern,https://id.jobstreet.com/id/job/91579025?type=standard&ref=search-standalone&origin=cardTitle#sol=5c040a093e474736f89f8436cba92b034f93f561,Widya Analytic,DI Yogyakarta,"Kesempatan | Kami mencari Analis Sistem Magang yang bersemangat dan berbakat untuk bergabung dengan tim kami di Widya Analytic', perusahaan teknologi terkemuka yang berbasis di DI Yogyakarta. Sebagai Analis Sistem Magang, Anda akan berperan penting dalam menganalisis dan merancang solusi sistem yang selaras dengan kebutuhan bisnis. Posisi ini menawarkan kesempatan bagi kandidat yang ingin mengembangkan keterampilan analitis dan teknis mereka dalam lingkungan kerja yang inovatif. | Tanggung Jawab | Memahami dasar sistem ERP (Inventory, Sales, Purchase, HR, Accounting). | Mengetahui alur pengembangan sistem (SDLC) dari analisis hingga implementasi (secara teori). | Memahami dasar proses pengujian sistem (UAT). | Mengetahui dasar pembuatan dokumentasi sistem (user manual). | Persyaratan | Mahasiswa aktif semester akhir atau fresh graduate S1 di bidang Information Systems, Computer Science, atau bidang terkait. | Memiliki pemahaman dasar tentang konsep ERP (Enterprise Resource Planning), khususnya seperti Odoo menjadi nilai tambah. | Memahami dasar pengembangan aplikasi berbasis web (web-based application). | Memiliki kemampuan dasar dalam analisis kebutuhan bisnis dan sistem. | Mampu berkomunikasi dengan baik untuk berinteraksi dengan user dan tim developer. | Memahami proses bisnis dasar perusahaan seperti; Inventory, Sales, Purchase, Accounting, dan Human Resource. | Memiliki pemahaman dasar dalam; Analisis kebutuhan sistem, Pembuatan ERD sederhana dan database design, dan Dokumentasi sistem. | Memahami konsep dasar testing seperti User Acceptance Test (UAT). | Bersedia mengikuti program magang selama 3 - 6 bulan. | Manfaat | Kesempatan magang yang berharga untuk mengembangkan keterampilan profesional. | Lingkungan kerja yang mendukung dan kolaboratif dengan tim yang berpengalaman. | Akses ke program pelatihan dan pengembangan yang komprehensif. | Kompensasi yang kompetitif dan tunjangan yang menarik. | Peluang untuk terlibat dalam proyek-proyek inovatif dan bergengsi. | Tentang Kami | Widya Analytic' adalah perusahaan teknologi terkemuka yang berbasis di DI Yogyakarta, Indonesia. Kami berkomitmen untuk menyediakan solusi analitik canggih yang membantu organisasi membuat keputusan yang lebih baik dan meningkatkan kinerja. Tim kami yang berdedikasi terdiri dari para profesional yang berpengalaman dan inovatif, yang selalu berusaha melebihi ekspektasi pelanggan kami. Kami bangga dengan lingkungan kerja yang beragam dan inklusif, di mana setiap individu dihargai dan didorong untuk berkembang. | Lamar sekarang",[]
EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT,https://id.jobstreet.com/id/job/91805872?type=standard&ref=search-standalone&origin=cardTitle#sol=5bf0c813b7ad468c55eac8b850d05d9770821930,PT CORRA SISTEM INTERGRASI,Yogyakarta,"EOS (Engineer On Site) – AIRPORT SEAMLESS SYSTEM DEPLOYMENT | 📍 Deployment Cities: Yogyakarta | 🕐 Full Time | 1. ABOUT THE ROLE | Field installation, configuration, testing, and operational support expert. Deploy biometric autogates, passenger devices, and integrated airport infrastructure across multiple cities. Work closely with Technical Lead and PM. | 2. KEY RESPONSIBILITIES | Field Installation: Biometric autogates, QR scanners, access control devices, sensors. Power/network cable assistance | Device Configuration: IP address, device communication, basic settings. Ensure server connectivity | System Testing: Device functionality, integration support, assist with FAT/SAT/POC | Troubleshooting: First-level issues, network, hardware. Escalate complex problems | Operational Support: On-site technical assistance, shadow operations, ensure proper device function | Documentation: Field reports, installation/testing results, configuration notes, issues encountered | 3. REQUIRED QUALIFICATIONS | Education: | Diploma/Bachelor’s in Electrical, Computer, IT, Telecommunication Engineering, or related | Experience: | 1–3 years as Field Engineer, Technical Support, System Installation, Network Support. Infrastructure projects a plus | 4. SKILLS REQUIRED | Technical: | Basic Networking (IP, LAN, troubleshooting) | Hardware Installation (cable management, equipment mounting) | System Setup (device configuration and connectivity testing) | Soft Skills: | Field environment readiness | Good problem-solving | Work under pressure | Willing to travel frequently | Willing to work night shifts for testing | 5. PREFERRED EXPERIENCE | Prior experience in: Access control, CCTV, Biometric systems, System integration, Infrastructure deployment projects | 6. WHAT WE OFFER | Opportunity on national airport projects | Hands-on with biometric/seamless systems | Large-scale system deployment exposure | Professional engineering development","[""Networking"", ""Troubleshooting""]"
Business Process Analyst,https://id.jobstreet.com/id/job/91723496?type=standard&ref=search-standalone&origin=cardTitle#sol=83405247404174c060fb30aa70b60d00092eccd1,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta Utara,"Responsibilities | 1. Analyze and document business requirement from Finance & Accounting, Treasury, and Tax | 2. Identify pain points and propose solutions, be it through process change or system development | 3. Prepare documentations as required by project management | 4. Regularly report progress to supervisor and users and collaborate with peers for solution integration | 5. Prepare standard or custom solution as necessary, assist developer in the build of the said solution, and | assist testers as necessary.",[]
DATA ANALYST,https://id.jobstreet.com/id/job/91818139?type=standard&ref=search-standalone&origin=cardTitle#sol=a3522742b9bd5301c57abab43cbf5d9197a39db8,DUSASPUN GROUP,Gambir,"PT. DUTA SARANA PERKASA (Dusaspun Group) | Role Overview | The Data Analyst is responsible for collecting, processing, and analyzing data to generate accurate and actionable insights. This role supports strategic decision-making by identifying trends, uncovering opportunities, and evaluating overall business performance. | Key Responsibilities | ·         Collect, gather, and extract data from various internal and external sources | ·         Clean, validate, and ensure data accuracy and consistency | ·         Analyze data to identify trends, anomalies, gaps, and business opportunities | ·         Perform data extrapolation and synthesis to produce meaningful insights | ·         Prepare clear and structured reports for management | ·         Develop dashboards and data visualizations | ·         Support cross-functional operations including sales, marketing, supply chain, and production | ·         Conduct market trend forecasting and identify growth opportunities | ·         Analyze customer behavior, history, and preferences | ·         Support pricing and quotation strategy development | ·         Monitor and evaluate sales KPIs and OKRs | Qualifications : | Education | ·         Bachelor’s degree in a relevant field such as Statistics, Mathematics, Engineering, or Data Science | Experience | ·         2–5 years of experience as a Data Analyst or similar role | Technical Skills | ·         Advanced Microsoft Excel | ·         SQL | ·         Python | ·         Data visualization tools (Tableau, Power BI, Looker) | Soft Skills | ·         Strong analytical and problem-solving skills | ·         Good communication skills | ·         Ability to work independently and in teams | ·         Strategic and critical thinking mindset","[""Python"", ""SQL"", ""Tableau"", ""Power BI"", ""Excel""]"
IT Project Management,https://id.jobstreet.com/id/job/91540791?type=standard&ref=search-standalone&origin=cardTitle#sol=d5dea7b449062987946c30245f83da60c33e1dc1,Erajaya Group,Jakarta Barat,"Responsibilities: | Develop/implement suitable project management framework/methodologies and process for a fast-paced and yet complex development life cycle | Coordinate resources across project and sprint | Provide mentoring, coaching and training to existing PM | Create/monitor all project documentation are provided, updated and relevant | Provide report and update for project status and risks Negotiate with user for project mandays, timeline and duration | Requirements: | Experience in leading and supporting multiple project with different size & complexities | Certification in project management PMP or Agile/Scrum master would be an advantages | Self-starter, able to work under pressure and adaptive project life cycle | Familiar with both scrum and waterfall project methodologies | Willing to work 100% from office located at Erajaya Plaza, Bandengan Selatan","[""Agile"", ""Scrum""]"
IT Support - Logistic Industry,https://id.jobstreet.com/id/job/91023555?type=standard&ref=search-standalone&origin=cardTitle#sol=b3953b7353a6034f995399b2a0d8787b55309273,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Jakarta Raya,"Key Responsibilities (L1): | Monitoring & Alerting: 24/7 monitoring of SIEM tools (e.g., Splunk, QRadar, Elastic) and IDS/IPS systems for potential security breaches. | Ticket Handling: Managing incoming security tickets, conducting initial triage, and resolving basic user queries related to security policies. | Incident Response: Performing basic analysis of suspicious activity and escalating complex threats to L2 or L3 teams. | Security Administration: Assisting with password resets, access control, and managing user accounts in Active Directory. | Documentation: Updating incident reports, user complaints, and maintaining accurate logs. | Requirements (L1): | Experience: 1-3 years in IT support or cybersecurity; | Education: Bachelor’s degree in Computer Science, Information Technology, or related field. | Technical Skills: Basic knowledge of security technologies (Firewall, IDS/IPS, Antivirus) and OS (Windows/Linux). | Certifications: CompTIA Security+ or Network+ is preferred.","[""Linux""]"
IT Business Analyst  ex Banking,https://id.jobstreet.com/id/job/91490080?type=standard&ref=search-standalone&origin=cardTitle#sol=e82629c726de9251757646e9ab3ee957a966227b,Code.id,Kebayoran Lama,"Job Description | Menggali, menganalisis, dan mendokumentasikan kebutuhan bisnis dari stakeholder. | Menerjemahkan kebutuhan bisnis menjadi functional & technical requirements yang jelas. | Terlibat dalam pengembangan dan implementasi sistem terkait: | Regulatory Reporting (Antasena & SLIK) | Data Warehouse (DWH), khususnya area Credit Card | Berkolaborasi dengan tim IT (Developer, QA, Data Engineer) untuk memastikan solusi sesuai kebutuhan bisnis. | Menyusun dokumen seperti Business Requirement Document (BRD) dan Functional Specification Document (FSD). | Mendukung proses testing termasuk User Acceptance Test (UAT). | Melakukan gap analysis antara sistem existing dan kebutuhan bisnis. | Berkoordinasi dengan tim lintas fungsi termasuk compliance dan risk terkait regulasi perbankan. | Minimum Qualifications | Minimal S1 di bidang IT, Sistem Informasi, atau jurusan terkait. | Memiliki pengalaman sebagai IT Business Analyst di industri perbankan. | Memiliki pengalaman dalam: | Regulatory Reporting (Antasena & SLIK) | Data Warehouse (DWH), khususnya Credit Card | Memahami proses bisnis perbankan, terutama pada area reporting dan credit card. | Terbiasa membuat dokumentasi seperti BRD, FSD, dan use case. | Memiliki kemampuan komunikasi yang baik dengan stakeholder bisnis dan tim teknis. | Familiar dengan SQL menjadi nilai tambah. | Memahami metodologi SDLC (Agile atau Waterfall). | Pengalaman dalam proyek dengan integrasi sistem (API, middleware). | Memahami regulasi pelaporan perbankan dari regulator. | Pengalaman handling proyek lintas divisi.","[""SQL"", ""API"", ""Agile"", ""QA""]"
Digital Marketing,https://id.jobstreet.com/id/job/91408243?type=standard&ref=search-standalone&origin=cardTitle#sol=d4182974dc3486bc53aad0019e96881c33c6afae,Mitsubishi Srikandi Diamond Motor,Jakarta Utara,"PERSYARATANMinimal pendidikan SMA sederajat.Komunikatif & ramah.Berpenampilan rapih.Menguasai aplikasi seperti Canva, Capcut, Instagram, Tiktok.Menguasai bahasa mandarin akan dapatkan benefit berbeda.Maksimal usia 35 tahun.",[]
IT Quality Assurance,https://id.jobstreet.com/id/job/91400792?type=standard&ref=search-standalone&origin=cardTitle#sol=67753945feb3998dacbeea9e6e49e4e56288cd73,PT Kode Evolusi Bangsa,Jakarta Pusat,"Job Descpriptions : | Perform manual testing on web or system applications | Execute test cases and document testing results | Identify, report, and track bugs/issues | Collaborate with developers and project team to ensure product quality | Assist in validating system functionality based on requirements | Support UAT and testing documentation | Job Requirements : | Fresh Graduate or 1 year experience in QA / Software Testing | Basic understanding of software testing concepts (test case, bug reporting, UAT) | Detail-oriented and strong analytical thinking | Good communication and reporting skills | Willing to work onsite in Jakarta Pusat | Able to join ASAP","[""QA"", ""Software Testing""]"
Back End Golang - Junior,https://id.jobstreet.com/id/job/90754465?type=standard&ref=search-standalone&origin=cardTitle#sol=41b824e639bfbb11b49d3900596ca8bd20ada127,PT Tech Grid Indonesia,Kebayoran Lama,"Description | Back End Developer Golang adalah developer yang bertanggung jawab membuat dan mengelola logika server, API, database, dan sistem backend menggunakan bahasa pemrograman Go (Golang). | 1. Mengembangkan Backend Aplikasi | • Menulis dan mengembangkan server-side application menggunakan Golang. | • Membuat business logic yang berjalan di server. | • Mengembangkan fitur baru sesuai kebutuhan produk. | 2. Membuat dan Mengelola API | • Mendesain dan membangun RESTful API atau gRPC API. | • Menghubungkan backend dengan frontend, mobile app, atau layanan lain. | • Memastikan API aman, cepat, dan stabil. | 3. Mengelola Database | • Mendesain struktur database (schema). | • Menulis query untuk CRUD (Create, Read, Update, Delete) data. | • Mengoptimasi performa database seperti PostgreSQL, MySQL, atau MongoDB. | 4. Integrasi dengan Sistem Lain | • Mengintegrasikan aplikasi dengan: Third-party API, Payment gateway, Authentication service, Microservices lain | 5. Optimasi Performa Sistem | • Memastikan aplikasi backend cepat dan scalable. | • Mengoptimasi penggunaan memory, concurrency, dan goroutines di Golang. | • Menangani traffic tinggi. | 6. Testing dan Debugging | • Menulis unit test dan integration test. | • Melakukan debugging ketika terjadi bug atau error di sistem. | 7. Deployment dan Maintenance | • Membantu proses deployment aplikasi ke server atau cloud. | • Monitoring dan maintenance sistem backend. | 8. Kolaborasi dengan Tim | Job Requirement | • Salary : 15 juta (gross) | • Kuota kebutuhan : 2 | • Minimal 2 tahun pengalaman sebagai Back End Golang | • Bisa GraphQL menjadi nilai plus | ""HiredToday adalah situs lowongan kerja terpercaya di Indonesia sejak 2016, yang telah membantu ribuan orang mencari kerja melalui kolaborasi dengan ratusan perusahaan dari berbagai industri. HiredToday menawarkan lowongan kerja eksklusif yang mendukung aspirasi karier Anda"" | ""Pihak HiredToday.com dan Perusahaan tidak akan meminta biaya dalam bentuk apapun pada saat melakukan proses recruitment. Mohon segera melaporkan kepada kami, apabila Anda jika pada saat diundang untuk interview dan diminta untuk melakukan pembayaran dengan sejumlah uang."" | ""HiredToday.com and the Company will not ask for any form of payment during the recruitment process. Please report to us immediately, if you are invited for an interview and asked to make a payment with a sum of money.""","[""Go"", ""Golang"", ""MySQL"", ""PostgreSQL"", ""MongoDB"", ""API"", ""GraphQL""]"
SYSTEM ANALYST,https://id.jobstreet.com/id/job/91317870?type=standard&ref=search-standalone&origin=cardTitle#sol=49ec850ae1397c9f0c91d739633beb6f11a533c1,Agit,Indonesia,Deskripsi Pekerjaan : | Kualifikasi :,[]
